ISO time,Unix time,Id,Longitude,Latitude,Altitude,Roll,Pitch,Yaw,U,V,Heading
2016-06-21T04:00:01Z,1466481601,101,41.5219511,46.3593897,1997.91,0,0.4,147.6,555952.75,171269.2,141.3
2016-06-21T04:00:02Z,1466481602,101,41.5234837,46.3577221,1996.94,0,0.5,147.6,556090.69,171096.8,141.3
2016-06-21T04:00:03Z,1466481603,101,41.5250189,46.3560518,1996.19,0,0.6,147.6,556228.81,170924.09,141.3
2016-06-21T04:00:04Z,1466481604,101,41.5265502,46.3543854,1995.8,0,0.7,147.6,556366.69,170751.83,141.3
2016-06-21T04:00:05Z,1466481605,101,41.5280973,46.3527013,1995.76,4.8,0.7,147.6,556505.94,170577.72,141.4
2016-06-21T04:00:06Z,1466481606,101,41.5296309,46.3510179,1996,10.2,0.8,148,556644.12,170403.56,141.7
2016-06-21T04:00:07Z,1466481607,101,41.5311457,46.349325,1996.4,12.2,0.8,148.5,556781,170228.22,142.3
2016-06-21T04:00:08Z,1466481608,101,41.5326375,46.347622,1996.88,14,0.8,149.1,556916.25,170051.55,142.9
2016-06-21T04:00:09Z,1466481609,101,41.5340895,46.3459138,1997.41,29,1.1,150.2,557048.56,169873.97,144
2016-06-21T04:00:10Z,1466481610,101,41.5354882,46.3441768,1998.02,31.5,1.1,151.7,557177,169692.75,145.4
2016-06-21T04:00:11Z,1466481611,101,41.5368157,46.3424222,1998.59,29.5,1,153.2,557300.25,169508.98,146.9
2016-06-21T04:00:12Z,1466481612,101,41.5380883,46.3406328,1999.06,26.2,0.9,154.5,557419.75,169320.92,148.2
2016-06-21T04:00:13Z,1466481613,101,41.5392999,46.3388336,1999.36,22,0.8,155.6,557534.62,169131.23,149.3
2016-06-21T04:00:14Z,1466481614,101,41.5404735,46.3370076,1999.52,17.9,0.7,156.5,557646.94,168938.27,150.2
2016-06-21T04:00:15Z,1466481615,101,41.5415982,46.3351887,1999.58,17.1,0.7,157.2,557755.38,168745.67,151
2016-06-21T04:00:16Z,1466481616,101,41.542696,46.3333447,1999.59,16.7,0.7,158,557862.06,168550.06,151.8
2016-06-21T04:00:17Z,1466481617,101,41.5437562,46.331494,1999.6,15.5,0.7,158.8,557966,168353.41,152.5
2016-06-21T04:00:18Z,1466481618,101,41.5447862,46.3296303,1999.61,13.7,0.7,159.4,558067.69,168155.05,153.2
2016-06-21T04:00:19Z,1466481619,101,41.5457797,46.3277726,1999.61,12.4,0.7,160,558166.56,167957.06,153.8
2016-06-21T04:00:20Z,1466481620,101,41.5467464,46.325895,1999.66,33,1.1,161,558263.56,167756.64,154.8
2016-06-21T04:00:21Z,1466481621,101,41.5476396,46.3240046,1999.86,37,1.2,162.8,558355.12,167554.17,156.6
2016-06-21T04:00:22Z,1466481622,101,41.5484442,46.3220892,2000.15,36.6,1.2,164.8,558440.12,167348.2,158.6
2016-06-21T04:00:23Z,1466481623,101,41.5491498,46.3201771,2000.38,33,1,166.5,558517.5,167141.77,160.3
2016-06-21T04:00:24Z,1466481624,101,41.5497853,46.3182288,2000.48,27.9,0.9,168,558589.94,166930.72,161.7
2016-06-21T04:00:25Z,1466481625,101,41.550356,46.3162691,2000.44,23.1,0.8,169.2,558657.5,166717.88,162.9
2016-06-21T04:00:26Z,1466481626,101,41.5508661,46.314312,2000.34,31.1,1,170.5,558720.44,166504.8,164.3
2016-06-21T04:00:27Z,1466481627,101,41.5513036,46.3123505,2000.28,29.8,0.9,172,558777.75,166290.62,165.7
2016-06-21T04:00:28Z,1466481628,101,41.5516695,46.310386,2000.25,26.7,0.8,173.4,558829.62,166075.53,167.1
2016-06-21T04:00:29Z,1466481629,101,41.5519748,46.3084015,2000.19,22.7,0.8,174.6,558877.12,165857.7,168.3
2016-06-21T04:00:30Z,1466481630,101,41.5522262,46.306419,2000.1,23.5,0.8,175.5,558920.44,165639.64,169.3
2016-06-21T04:00:31Z,1466481631,101,41.5524203,46.3044289,2000.04,28.6,0.9,176.8,558959.38,165420.28,170.6
2016-06-21T04:00:32Z,1466481632,101,41.5525441,46.3024516,2000.04,28,0.9,178.3,558992.81,165201.73,172
2016-06-21T04:00:33Z,1466481633,101,41.5526027,46.3004562,2000.04,24.3,0.8,179.5,559021.38,164980.62,173.2
2016-06-21T04:00:34Z,1466481634,101,41.5526042,46.2984688,2000.01,20.2,0.7,180.5,559045.5,164759.94,174.3
2016-06-21T04:00:35Z,1466481635,101,41.5525592,46.2964865,1999.92,16.3,0.7,181.4,559065.94,164539.44,175.1
2016-06-21T04:00:36Z,1466481636,101,41.5524664,46.2945012,1999.88,44.3,1.5,182.8,559082.75,164318.17,176.6
2016-06-21T04:00:37Z,1466481637,101,41.5522586,46.2925116,2000.14,50.2,1.9,185.6,559090.81,164095.48,179.4
2016-06-21T04:00:38Z,1466481638,101,41.5519008,46.2905455,2000.58,50.1,1.9,188.8,559087,163874.16,182.6
2016-06-21T04:00:39Z,1466481639,101,41.5513895,46.2885791,2001,46.9,1.6,191.6,559071.38,163651.5,185.4
2016-06-21T04:00:40Z,1466481640,101,41.5507582,46.286646,2001.16,28.5,0.7,193.7,559046.12,163431.56,187.5
2016-06-21T04:00:41Z,1466481641,101,41.5500511,46.2847082,2000.87,16.9,0.6,194.7,559015.06,163210.45,188.4
2016-06-21T04:00:42Z,1466481642,101,41.5493119,46.2827888,2000.34,8.1,0.5,195.2,558981.31,162991.09,188.9
2016-06-21T04:00:43Z,1466481643,101,41.5485653,46.2808759,1999.91,3.5,0.6,195.2,558946.88,162772.42,188.9
2016-06-21T04:00:44Z,1466481644,101,41.5478158,46.2789597,1999.62,-2.8,0.6,195.2,558912.31,162553.36,189
2016-06-21T04:00:45Z,1466481645,101,41.5470685,46.277037,1999.44,-3.8,0.6,195.1,558877.94,162333.58,188.8
2016-06-21T04:00:46Z,1466481646,101,41.5463272,46.2751061,1999.36,-4.3,0.6,194.9,558844.12,162112.95,188.6
2016-06-21T04:00:47Z,1466481647,101,41.5455959,46.2731756,1999.36,-4.1,0.7,194.7,558811.12,161892.45,188.4
2016-06-21T04:00:48Z,1466481648,101,41.5448755,46.2712506,1999.4,5.5,0.7,194.6,558778.88,161672.66,188.3
2016-06-21T04:00:49Z,1466481649,101,41.5441401,46.2693295,1999.49,24.2,0.9,195.4,558745.38,161453.16,189.2
2016-06-21T04:00:50Z,1466481650,101,41.543355,46.2674294,1999.68,30.7,1,196.7,558707.81,161235.59,190.5
2016-06-21T04:00:51Z,1466481651,101,41.542495,46.2655306,1999.92,30,1,198.2,558664.5,161017.53,191.9
2016-06-21T04:00:52Z,1466481652,101,41.5415672,46.2636491,2000.13,27.2,0.9,199.6,558615.69,160800.83,193.3
2016-06-21T04:00:53Z,1466481653,101,41.5405716,46.2617692,2000.23,23.7,0.8,200.8,558561.69,160583.75,194.5
2016-06-21T04:00:54Z,1466481654,101,41.5395308,46.2599238,2000.28,32.7,1,202.2,558503.75,160370.11,195.9
2016-06-21T04:00:55Z,1466481655,101,41.5384132,46.2580883,2000.35,31.8,1,203.7,558439.75,160156.94,197.5
2016-06-21T04:00:56Z,1466481656,101,41.5372247,46.2562746,2000.42,28.9,0.9,205.2,558370.06,159945.59,199
2016-06-21T04:00:57Z,1466481657,101,41.5359836,46.2544961,2000.43,25.8,0.8,206.5,558295.81,159737.7,200.3
2016-06-21T04:00:58Z,1466481658,101,41.534665,46.2527276,2000.47,51.3,2,208.7,558215.56,159530.31,202.5
2016-06-21T04:00:59Z,1466481659,101,41.5332146,46.2510049,2000.82,52.3,2,211.9,558124.56,159326.89,205.7
2016-06-21T04:01:00Z,1466481660,101,41.5316349,46.2493483,2001.22,46.8,1.6,215,558022.81,159129.72,208.8
2016-06-21T04:01:01Z,1466481661,101,41.5299363,46.2477353,2001.41,39,1.1,217.3,557911.38,158936.42,211
2016-06-21T04:01:02Z,1466481662,101,41.528168,46.2461744,2001.29,30.8,0.8,219,557793.88,158748.31,212.8
2016-06-21T04:01:03Z,1466481663,101,41.5263424,46.2446457,2000.94,26.7,0.8,220.3,557671.62,158563.31,214.1
2016-06-21T04:01:04Z,1466481664,101,41.5244507,46.2431532,2000.68,56.2,2.4,223,557543.81,158381.8,216.8
2016-06-21T04:01:05Z,1466481665,101,41.5224218,46.2417389,2000.84,57.3,2.5,226.9,557404.5,158207.81,220.7
2016-06-21T04:01:06Z,1466481666,101,41.5202787,46.2404323,2001.1,49.8,1.7,230.4,557255.06,158044.83,224.1
2016-06-21T04:01:07Z,1466481667,101,41.5180247,46.2391962,2001.14,44.1,1.3,233,557096.19,157888.77,226.7
2016-06-21T04:01:08Z,1466481668,101,41.515703,46.2380317,2000.95,42.5,1.3,235.4,556931.31,157740.09,229.2
2016-06-21T04:01:09Z,1466481669,101,41.5133237,46.2369348,2000.65,36.7,1,237.5,556761.12,157598.45,231.3
2016-06-21T04:01:10Z,1466481670,101,41.5108841,46.2358878,2000.24,30.1,0.8,239.2,556585.62,157461.84,232.9
2016-06-21T04:01:11Z,1466481671,101,41.5084062,46.2348844,1999.79,24.2,0.7,240.4,556406.75,157329.78,234.2
2016-06-21T04:01:12Z,1466481672,101,41.5058948,46.2339135,1999.36,19,0.7,241.4,556224.88,157201.05,235.2
2016-06-21T04:01:13Z,1466481673,101,41.5033727,46.2329734,1999.01,14.8,0.6,242.2,556041.75,157075.67,235.9
2016-06-21T04:01:14Z,1466481674,101,41.5008242,46.2320505,1998.77,19.5,0.8,242.8,555856.44,156951.97,236.6
2016-06-21T04:01:15Z,1466481675,101,41.4982687,46.2311644,1998.73,33.2,1.1,244.3,555670.12,156832.31,238.1
2016-06-21T04:01:16Z,1466481676,101,41.4956695,46.2303277,1998.91,35.9,1.2,246.1,555479.81,156717.78,239.9
2016-06-21T04:01:17Z,1466481677,101,41.4930303,46.2295465,1999.16,32.7,1.1,247.8,555285.75,156609.08,241.6
2016-06-21T04:01:18Z,1466481678,101,41.490362,46.2288174,1999.37,28.1,0.9,249.3,555088.88,156505.95,243.1
2016-06-21T04:01:19Z,1466481679,101,41.4876687,46.2281319,1999.46,24.1,0.8,250.5,554889.44,156407.45,244.3
