ISO time,Unix time,Id,Longitude,Latitude,Altitude,Roll,Pitch,Yaw,U,V,Heading
2016-06-21T04:00:01Z,1466481601,101,41.5680515,46.4011238,1997.91,1.7,0.4,94.1,558991.69,176289.16,87.8
2016-06-21T04:00:02Z,1466481602,101,41.5708552,46.400981,1996.97,12.3,0.6,94.5,559208.81,176296.8,88.2
2016-06-21T04:00:03Z,1466481603,101,41.5735797,46.4008242,1996.27,14.7,0.9,95.1,559420,176302.23,88.8
2016-06-21T04:00:04Z,1466481604,101,41.5762101,46.4006498,1995.94,14.2,1.1,95.9,559624.19,176304.94,89.6
2016-06-21T04:00:05Z,1466481605,101,41.5787869,46.400455,1995.95,18.9,1.4,96.7,559824.56,176304.94,90.4
2016-06-21T04:00:06Z,1466481606,101,41.5812937,46.4002364,1996.2,18.5,1.5,97.8,560019.75,176301.7,91.5
2016-06-21T04:00:07Z,1466481607,101,41.583756,46.3999919,1996.58,17,1.5,98.7,560211.94,176295.22,92.4
2016-06-21T04:00:08Z,1466481608,101,41.5862157,46.3997202,1997.02,14.8,1.4,99.5,560404.19,176285.72,93.3
2016-06-21T04:00:09Z,1466481609,101,41.5886955,46.3994225,1997.46,19.1,1.5,100.3,560598.31,176273.48,94
2016-06-21T04:00:10Z,1466481610,101,41.5911721,46.3990939,1997.91,25,1.6,101.6,560792.56,176257.83,95.3
2016-06-21T04:00:11Z,1466481611,101,41.5936193,46.3987278,1998.37,26.2,1.6,102.9,560985.06,176237.73,96.6
2016-06-21T04:00:12Z,1466481612,101,41.5960699,46.3983176,1998.78,24.5,1.5,104.4,561178.31,176212.8,98.1
2016-06-21T04:00:13Z,1466481613,101,41.5984995,46.39787,1999.1,22.8,1.4,105.6,561370.38,176183.52,99.3
2016-06-21T04:00:14Z,1466481614,101,41.6009312,46.3973981,1999.38,0.6,1.2,104.9,561562.94,176151.58,98.6
2016-06-21T04:00:15Z,1466481615,101,41.6033663,46.3969761,1999.65,0.9,1.2,103.9,561755.19,176125.22,97.5
2016-06-21T04:00:16Z,1466481616,101,41.6058046,46.3965605,1999.81,0.5,1.2,103.9,561947.56,176099.59,97.6
2016-06-21T04:00:17Z,1466481617,101,41.60825,46.3961425,1999.91,0.1,1.2,103.9,562140.56,176073.77,97.6
2016-06-21T04:00:18Z,1466481618,101,41.6106869,46.3957261,1999.95,1.3,1.2,103.9,562332.88,176048.05,97.6
2016-06-21T04:00:19Z,1466481619,101,41.6131465,46.3953012,1999.98,11.4,1.2,104.3,562527,176021.59,98
2016-06-21T04:00:20Z,1466481620,101,41.6155633,46.3948661,2000.02,14.3,1.3,105,562718.06,175993.64,98.6
2016-06-21T04:00:21Z,1466481621,101,41.6179988,46.3944054,2000.05,14.1,1.3,105.7,562910.75,175963.02,99.4
2016-06-21T04:00:22Z,1466481622,101,41.6204044,46.3939277,2000.09,13,1.3,106.4,563101.44,175930.27,100.1
2016-06-21T04:00:23Z,1466481623,101,41.6228279,46.3934252,2000.1,11.4,1.2,107.1,563293.75,175894.91,100.7
2016-06-21T04:00:24Z,1466481624,101,41.6252353,46.3929067,2000.1,17.3,1.3,107.7,563485.06,175857.64,101.4
2016-06-21T04:00:25Z,1466481625,101,41.6276114,46.3923682,2000.13,18.8,1.3,108.7,563674.19,175817.89,102.4
2016-06-21T04:00:26Z,1466481626,101,41.6299824,46.3917996,2000.17,18.1,1.3,109.7,563863.31,175774.77,103.3
2016-06-21T04:00:27Z,1466481627,101,41.6323495,46.3912014,2000.19,15.7,1.3,110.6,564052.5,175728.34,104.2
2016-06-21T04:00:28Z,1466481628,101,41.6347034,46.3905804,2000.18,12.9,1.2,111.3,564240.94,175679.25,105
2016-06-21T04:00:29Z,1466481629,101,41.6370487,46.3899399,2000.16,11,1.2,111.9,564429,175627.94,105.5
2016-06-21T04:00:30Z,1466481630,101,41.63937,46.3892957,2000.23,3.6,1.3,111.3,564615.19,175576.03,104.9
2016-06-21T04:00:31Z,1466481631,101,41.6417342,46.3886787,2000.66,2,1.3,110.6,564804.44,175527.5,104.3
2016-06-21T04:00:32Z,1466481632,101,41.6440961,46.3880651,2000.96,0.3,1.2,110.6,564993.38,175479.34,104.3
2016-06-21T04:00:33Z,1466481633,101,41.6464372,46.3874563,2001.14,0.2,1.2,110.6,565180.75,175431.55,104.3
2016-06-21T04:00:34Z,1466481634,101,41.6488024,46.3868411,2001.22,2.1,1.2,110.7,565370.06,175383.23,104.3
2016-06-21T04:00:35Z,1466481635,101,41.6511532,46.386221,2001.26,20.1,1.4,111.4,565558.25,175334.28,105
2016-06-21T04:00:36Z,1466481636,101,41.6534788,46.3855754,2001.33,24.5,1.5,112.6,565744.88,175282.27,106.2
2016-06-21T04:00:37Z,1466481637,101,41.6558023,46.3848885,2001.42,24.4,1.4,113.9,565931.88,175225.67,107.5
2016-06-21T04:00:38Z,1466481638,101,41.6580915,46.3841687,2001.49,22.5,1.4,115.1,566116.56,175165.12,108.7
2016-06-21T04:00:39Z,1466481639,101,41.6603572,46.3834164,2001.5,19.5,1.3,116.2,566299.88,175100.8,109.9
2016-06-21T04:00:40Z,1466481640,101,41.6625915,46.38264,2001.46,18.1,1.3,117.2,566481.06,175033.52,110.9
2016-06-21T04:00:41Z,1466481641,101,41.6648311,46.3818304,2001.39,13.9,1.2,118,566663.12,174962.59,111.6
2016-06-21T04:00:42Z,1466481642,101,41.6670383,46.381008,2001.29,10.1,1.2,118.6,566842.88,174889.98,112.3
2016-06-21T04:00:43Z,1466481643,101,41.6692452,46.3801564,2001,5.7,1.1,119.5,567022.88,174814.12,113.1
