ISO time,Unix time,Id,Longitude,Latitude,Altitude,Roll,Pitch,Yaw,U,V,Heading
2016-06-21T04:00:01Z,1466481601,101,41.5679755,46.4007588,1997.91,0,0.4,104.6,558990.25,176247.98,98.3
2016-06-21T04:00:02Z,1466481602,101,41.5706931,46.4002722,1996.96,2.1,0.6,104.6,559204.94,176216.73,98.3
2016-06-21T04:00:03Z,1466481603,101,41.5733352,46.3997958,1996.24,3.9,0.8,104.7,559413.69,176185.98,98.5
2016-06-21T04:00:04Z,1466481604,101,41.5759049,46.399326,1995.89,4.6,1.1,105,559616.81,176155.38,98.7
2016-06-21T04:00:05Z,1466481605,101,41.5783912,46.3988589,1995.91,31.6,1.7,105.8,559813.5,176124.38,99.5
2016-06-21T04:00:06Z,1466481606,101,41.5807971,46.398357,1996.29,38,2.1,107.9,560004.44,176088.81,101.7
2016-06-21T04:00:07Z,1466481607,101,41.5831518,46.3977936,1996.91,39,2.2,110.3,560192.19,176046.02,104.1
2016-06-21T04:00:08Z,1466481608,101,41.5854888,46.3971578,1997.57,35.6,1.9,112.5,560379.44,175995.06,106.3
2016-06-21T04:00:09Z,1466481609,101,41.5877898,46.3964647,1998.12,38.6,2,114.6,560564.69,175937.42,108.3
2016-06-21T04:00:10Z,1466481610,101,41.5900587,46.3957049,1998.64,41.8,2.2,117.2,560748.19,175872.11,110.9
2016-06-21T04:00:11Z,1466481611,101,41.5922694,46.3948777,1999.13,39.3,2,119.7,560928.12,175798.83,113.4
2016-06-21T04:00:12Z,1466481612,101,41.5944267,46.3939912,1999.47,33.3,1.7,121.8,561104.62,175718.52,115.5
2016-06-21T04:00:13Z,1466481613,101,41.5965459,46.3930544,1999.59,27.7,1.5,123.4,561278.88,175632.31,117.1
2016-06-21T04:00:14Z,1466481614,101,41.5986156,46.3920716,1999.67,58.1,3.7,126.3,561449.88,175540.59,120
2016-06-21T04:00:15Z,1466481615,101,41.6005829,46.390975,2000.2,65.7,5.1,131.8,561614.38,175435.38,125.5
2016-06-21T04:00:16Z,1466481616,101,41.6023498,46.3897515,2001,56.4,3.1,137.7,561765,175314.38,131.4
2016-06-21T04:00:17Z,1466481617,101,41.6039811,46.3884337,2001.3,42.2,1.7,140.9,561906.38,175181.77,134.6
2016-06-21T04:00:18Z,1466481618,101,41.6055474,46.3870614,2000.8,10,0.8,142.2,562043.44,175042.58,135.9
2016-06-21T04:00:19Z,1466481619,101,41.6071214,46.3857183,2000.16,0.3,1,140,562180.75,174906.67,133.6
2016-06-21T04:00:20Z,1466481620,101,41.608753,46.3843814,1999.67,1.1,1.1,139.9,562322.38,174771.94,133.6
2016-06-21T04:00:21Z,1466481621,101,41.6103712,46.3830527,1999.29,0.5,1.1,139.9,562462.94,174638.03,133.6
2016-06-21T04:00:22Z,1466481622,101,41.611991,46.3817223,1999.05,0.1,1.2,139.9,562603.56,174503.95,133.6
2016-06-21T04:00:23Z,1466481623,101,41.6136108,46.3803921,1998.95,-1.5,1.2,139.9,562744.25,174369.86,133.6
2016-06-21T04:00:24Z,1466481624,101,41.6152258,46.3790667,1998.96,3.4,1.2,140,562884.56,174236.3,133.6
2016-06-21T04:00:25Z,1466481625,101,41.6168452,46.3777316,1999.03,4.3,1.2,140.1,563025.25,174101.69,133.8
2016-06-21T04:00:26Z,1466481626,101,41.6184534,46.3763952,1999.13,4.9,1.2,140.4,563165.19,173966.84,134.1
2016-06-21T04:00:27Z,1466481627,101,41.6200536,46.3750536,1999.26,4.8,1.2,140.6,563304.5,173831.38,134.3
2016-06-21T04:00:28Z,1466481628,101,41.6216491,46.3737043,1999.38,4.3,1.2,140.9,563443.56,173694.98,134.6
2016-06-21T04:00:29Z,1466481629,101,41.6232354,46.3723523,1999.49,3.7,1.2,141.1,563582,173558.23,134.7
2016-06-21T04:00:30Z,1466481630,101,41.6248182,46.3709942,1999.58,3.1,1.2,141.2,563720.19,173420.77,134.9
2016-06-21T04:00:31Z,1466481631,101,41.6263835,46.3696436,1999.67,6,1.2,141.4,563857,173284,135.1
2016-06-21T04:00:32Z,1466481632,101,41.6279464,46.368276,1999.75,17.3,1.3,142.1,563993.81,173145.33,135.7
2016-06-21T04:00:33Z,1466481633,101,41.6294782,46.3668926,1999.86,20.3,1.4,143.1,564128.44,173004.62,136.8
2016-06-21T04:00:34Z,1466481634,101,41.6309752,46.3654886,1999.98,19.6,1.4,144.1,564260.69,172861.38,137.8
2016-06-21T04:00:35Z,1466481635,101,41.6324326,46.3640695,2000.07,17.7,1.3,145.1,564390,172716.08,138.8
2016-06-21T04:00:36Z,1466481636,101,41.6338497,46.3626411,2000.11,20,1.4,146,564516.38,172569.44,139.7
2016-06-21T04:00:37Z,1466481637,101,41.6352327,46.3611841,2000.19,32.3,1.7,147.6,564640.5,172419.33,141.3
2016-06-21T04:00:38Z,1466481638,101,41.636543,46.3597049,2000.35,33.9,1.7,149.5,564759.31,172266.14,143.2
2016-06-21T04:00:39Z,1466481639,101,41.6377854,46.3581928,2000.51,30.7,1.6,151.3,564873.25,172108.73,145
2016-06-21T04:00:40Z,1466481640,101,41.6389622,46.3566551,2000.59,26.5,1.4,152.9,564982.56,171947.91,146.5
2016-06-21T04:00:41Z,1466481641,101,41.640084,46.3550967,2000.57,21.8,1.3,154.2,565087.81,171784.34,147.9
2016-06-21T04:00:42Z,1466481642,101,41.6411613,46.3535214,2000.46,20.3,1.3,155.3,565189.88,171618.52,148.9
2016-06-21T04:00:43Z,1466481643,101,41.6421897,46.3519312,2000.38,32.4,1.7,156.8,565288.38,171450.61,150.5
2016-06-21T04:00:44Z,1466481644,101,41.6431436,46.3503227,2000.41,32.8,1.7,158.7,565381.38,171280.06,152.3
2016-06-21T04:00:45Z,1466481645,101,41.6440214,46.3486978,2000.46,29.4,1.6,160.4,565468.75,171107.05,154
2016-06-21T04:00:46Z,1466481646,101,41.6448358,46.34705,2000.47,25,1.4,161.9,565551.44,170930.95,155.6
2016-06-21T04:00:47Z,1466481647,101,41.6455971,46.3453822,2000.4,20.3,1.3,163.1,565630.38,170752.2,156.8
