ISO time,Unix time,Id,Longitude,Latitude,Altitude,Roll,Pitch,Yaw,U,V,Heading
2016-06-21T04:00:01Z,1466481601,101,41.5668273,46.3996172,1997.91,0,0.4,144.7,558915.88,176111.58,138.4
2016-06-21T04:00:02Z,1466481602,101,41.5684545,46.3980287,1996.96,4.4,0.6,144.7,559060.12,175948.83,138.5
2016-06-21T04:00:03Z,1466481603,101,41.5700124,46.3964873,1996.27,24.7,1.1,145.6,559198.5,175790.7,139.4
2016-06-21T04:00:04Z,1466481604,101,41.5714942,46.3949526,1995.99,29.4,1.4,147.1,559331,175632.72,140.8
2016-06-21T04:00:05Z,1466481605,101,41.5728663,46.3934438,1996.08,27.9,1.6,148.6,559454.69,175476.67,142.3
2016-06-21T04:00:06Z,1466481606,101,41.5741497,46.3919449,1996.35,27.6,1.7,150.2,559571.5,175320.98,143.9
2016-06-21T04:00:07Z,1466481607,101,41.5753495,46.3904338,1996.82,49.4,2.9,152.8,559682,175163.23,146.5
2016-06-21T04:00:08Z,1466481608,101,41.5764217,46.3888824,1997.57,50.4,2.9,156.3,559783.19,174999.97,150
2016-06-21T04:00:09Z,1466481609,101,41.577371,46.3872678,1998.38,44.9,2.3,159.5,559875.75,174828.62,153.2
2016-06-21T04:00:10Z,1466481610,101,41.578207,46.3856165,1998.95,37.8,1.9,162,559960,174652.27,155.7
2016-06-21T04:00:11Z,1466481611,101,41.578944,46.3839594,1999.2,36.1,1.8,164,560036.69,174474.45,157.7
2016-06-21T04:00:12Z,1466481612,101,41.5795956,46.3822817,1999.3,35,1.7,166.1,560107.12,174293.59,159.8
2016-06-21T04:00:13Z,1466481613,101,41.5801628,46.3805826,1999.31,31.3,1.6,168,560171.31,174109.67,161.7
2016-06-21T04:00:14Z,1466481614,101,41.5806555,46.3788725,1999.25,25.8,1.4,169.5,560229.94,173923.92,163.2
2016-06-21T04:00:15Z,1466481615,101,41.5810843,46.3771575,1999.15,37.9,1.9,171.1,560283.75,173737.06,164.8
2016-06-21T04:00:16Z,1466481616,101,41.5814213,46.3754275,1999.23,40.6,2,173.6,560330.62,173547.78,167.3
2016-06-21T04:00:17Z,1466481617,101,41.5816463,46.3736975,1999.41,39.1,1.9,176.1,560368.88,173357.53,169.8
2016-06-21T04:00:18Z,1466481618,101,41.5817703,46.3719615,1999.57,33.6,1.7,178.2,560399.5,173165.81,171.9
2016-06-21T04:00:19Z,1466481619,101,41.5818122,46.3702178,1999.58,29.6,1.5,179.9,560423.88,172972.53,173.6
2016-06-21T04:00:20Z,1466481620,101,41.5817566,46.3684844,1999.68,60,4,183.4,560440.56,172779.56,177.1
2016-06-21T04:00:21Z,1466481621,101,41.5814881,46.3667627,2000.25,68.2,5.9,189.4,560440.81,172586.11,183.1
2016-06-21T04:00:22Z,1466481622,101,41.5809145,46.3650711,2001.19,60,3.7,196.7,560417.25,172393.45,190.4
2016-06-21T04:00:23Z,1466481623,101,41.5801419,46.3634135,2001.28,10.6,0.6,198.5,560378,172202.89,192.2
2016-06-21T04:00:24Z,1466481624,101,41.5793476,46.361777,1999.98,-8.9,0.7,198.5,560336.75,172014.5,192.3
2016-06-21T04:00:25Z,1466481625,101,41.578557,46.3601106,1998.45,-18.3,1,197.8,560296.12,171822.8,191.5
2016-06-21T04:00:26Z,1466481626,101,41.5778191,46.3584615,1997.32,-22,1.2,196.7,560259.44,171633.47,190.4
2016-06-21T04:00:27Z,1466481627,101,41.5771226,46.3567787,1996.67,-22.2,1.4,195.4,560226.25,171440.75,189.1
2016-06-21T04:00:28Z,1466481628,101,41.5764837,46.3551012,1996.42,-19.4,1.4,194.3,560197.5,171249.11,188
2016-06-21T04:00:29Z,1466481629,101,41.5758857,46.3534077,1996.44,-16.4,1.4,193.3,560172,171056.03,187
2016-06-21T04:00:30Z,1466481630,101,41.5753243,46.3517069,1996.64,-6.6,1.3,192.6,560149.44,170862.44,186.3
2016-06-21T04:00:31Z,1466481631,101,41.5747719,46.3500067,1996.92,20.5,1.5,193.2,560127.62,170669,186.9
2016-06-21T04:00:32Z,1466481632,101,41.5741783,46.3483249,1997.31,29.9,1.7,194.5,560102.31,170477.27,188.2
2016-06-21T04:00:33Z,1466481633,101,41.5735124,46.3466419,1997.8,30.8,1.7,196.3,560071.5,170284.78,190
2016-06-21T04:00:34Z,1466481634,101,41.5727799,46.344986,1998.3,31.3,1.7,198,560035.25,170094.75,191.7
2016-06-21T04:00:35Z,1466481635,101,41.5719604,46.3433272,1998.8,37.4,2,200.1,559992.31,169903.66,193.8
2016-06-21T04:00:36Z,1466481636,101,41.571058,46.341704,1999.27,35.4,1.8,202.2,559942.56,169715.84,195.9
2016-06-21T04:00:37Z,1466481637,101,41.5700737,46.3401019,1999.62,32.7,1.7,204,559886.25,169529.66,197.8
2016-06-21T04:00:38Z,1466481638,101,41.5690039,46.3385371,1999.97,58.9,3.9,207.4,559822.88,169346.92,201.2
2016-06-21T04:00:39Z,1466481639,101,41.5677602,46.3370283,2000.64,58.1,3.6,212.1,559745.5,169168.95,205.9
2016-06-21T04:00:40Z,1466481640,101,41.5663505,46.3355919,2001.27,49.8,2.5,216.2,559654.44,168997.61,209.9
2016-06-21T04:00:41Z,1466481641,101,41.5648181,46.3342111,2001.5,40.2,1.8,218.9,559553.31,168831.44,212.6
2016-06-21T04:00:42Z,1466481642,101,41.5632011,46.3328723,2001.27,38.9,1.8,221,559445.12,168669.22,214.7
2016-06-21T04:00:43Z,1466481643,101,41.5615007,46.3316013,2001.11,62.4,4.3,225.4,559329.69,168513.83,219.1
2016-06-21T04:00:44Z,1466481644,101,41.5596245,46.3304439,2001.35,60.7,3.8,231.2,559199.31,168369.58,224.9
2016-06-21T04:00:45Z,1466481645,101,41.5576163,46.3294029,2001.47,45.1,1.9,234.9,559057.44,168237.14,228.6
2016-06-21T04:00:46Z,1466481646,101,41.5555281,46.3284283,2001.02,32.7,1.3,237.1,558908.56,168111.44,230.9
2016-06-21T04:00:47Z,1466481647,101,41.5534048,46.3275011,2000.17,4.3,0.8,238.3,558756.44,167990.7,232
2016-06-21T04:00:48Z,1466481648,101,41.5512718,46.3265848,1999.17,-6.7,1,238.1,558603.44,167871.09,231.9
2016-06-21T04:00:49Z,1466481649,101,41.5491434,46.3256576,1998.37,-14,1.1,237.6,558450.88,167750.33,231.3
2016-06-21T04:00:50Z,1466481650,101,41.5470231,46.3247075,1997.9,-16.2,1.3,236.8,558299.19,167627.08,230.5
2016-06-21T04:00:51Z,1466481651,101,41.5449456,46.3237463,1997.72,-15.5,1.3,235.9,558151,167502.97,229.6
2016-06-21T04:00:52Z,1466481652,101,41.5428716,46.3227566,1997.74,-13.9,1.3,235.1,558003.38,167375.72,228.9
2016-06-21T04:00:53Z,1466481653,101,41.540825,46.3217577,1997.92,-3.7,1.3,235.1,557857.94,167247.67,228.9
2016-06-21T04:00:54Z,1466481654,101,41.5387424,46.3207762,1998.35,-1.6,1.3,236.1,557709.56,167121.28,229.9
