ISO time,Unix time,Id,Longitude,Latitude,Altitude,Roll,Pitch,Yaw,U,V,Heading,Type,Color,Coalition,Name,Pilot,Group,Country
2016-06-21T04:00:01Z,1466481601,101,42.2472301,42.3529667,1997.91,0,0.4,97.6,662369.38,-267537.5,91.3,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:02Z,1466481602,101,42.2498547,42.3527089,1996.94,0,0.5,97.6,662588.88,-267542.41,91.3,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:03Z,1466481603,101,42.2524919,42.3524498,1996.19,0,0.6,97.6,662809.5,-267547.38,91.3,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:04Z,1466481604,101,42.255154,42.3521882,1995.8,0,0.7,97.6,663032.19,-267552.34,91.3,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:05Z,1466481605,101,42.2577989,42.3519281,1995.77,0,0.7,97.6,663253.44,-267557.31,91.3,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:06Z,1466481606,101,42.2604684,42.3516656,1995.99,0,0.8,97.6,663476.81,-267562.31,91.3,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:07Z,1466481607,101,42.2631221,42.3514046,1996.37,0,0.8,97.6,663698.75,-267567.28,91.3,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:08Z,1466481608,101,42.2657804,42.3511431,1996.83,0,0.8,97.6,663921.12,-267572.28,91.3,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:09Z,1466481609,101,42.2684378,42.3508816,1997.3,0,0.8,97.6,664143.5,-267577.25,91.3,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:10Z,1466481610,101,42.2710877,42.3506208,1997.75,0,0.7,97.6,664365.12,-267582.25,91.3,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:11Z,1466481611,101,42.2737445,42.3503592,1998.16,0,0.7,97.6,664587.44,-267587.22,91.3,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:12Z,1466481612,101,42.2763957,42.3500981,1998.5,0,0.7,97.6,664809.19,-267592.19,91.3,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:13Z,1466481613,101,42.2790499,42.3498367,1998.8,0,0.7,97.6,665031.25,-267597.16,91.3,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:14Z,1466481614,101,42.2817136,42.3495742,1999.05,0,0.7,97.6,665254.12,-267602.16,91.3,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:15Z,1466481615,101,42.2843596,42.3493135,1999.25,0,0.7,97.6,665475.5,-267607.12,91.3,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:16Z,1466481616,101,42.287025,42.3490507,1999.41,0,0.7,97.6,665698.5,-267612.09,91.3,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:17Z,1466481617,101,42.2896611,42.3487909,1999.53,0,0.7,97.6,665919.06,-267617.06,91.3,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:18Z,1466481618,101,42.2923283,42.3485278,1999.63,0,0.7,97.6,666142.19,-267622.06,91.3,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:19Z,1466481619,101,42.2949789,42.3482664,1999.71,0,0.7,97.6,666364,-267627.03,91.3,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:20Z,1466481620,101,42.2976275,42.348005,1999.78,0,0.6,97.6,666585.56,-267632,91.3,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:21Z,1466481621,101,42.3002888,42.3477424,1999.82,0,0.6,97.6,666808.25,-267636.97,91.3,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
