ISO time,Unix time,Id,Longitude,Latitude,Altitude,Roll,Pitch,Yaw,U,V,Heading,Type,Color,Coalition,Name,Pilot,Group,Country
2016-06-21T04:00:01Z,1466481601,101,42.2437784,42.3551935,1997.9,0,0.4,344.5,662057.62,-267321.19,338.2,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:02Z,1466481602,101,42.2430699,42.357085,1996.95,0,0.5,344.5,661976.12,-267117.31,338.2,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:03Z,1466481603,101,42.2423567,42.3589893,1996.19,0,0.6,344.5,661894.12,-266912.06,338.2,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:04Z,1466481604,101,42.2416399,42.3609029,1995.8,0,0.7,344.5,661811.69,-266705.84,338.2,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:05Z,1466481605,101,42.2409232,42.3628161,1995.76,0,0.7,344.5,661729.25,-266499.62,338.2,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:06Z,1466481606,101,42.2402049,42.3647338,1995.99,0,0.8,344.5,661646.69,-266292.94,338.2,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:07Z,1466481607,101,42.239487,42.3666501,1996.37,0,0.8,344.5,661564.19,-266086.41,338.2,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:08Z,1466481608,101,42.2387725,42.368557,1996.83,0,0.8,344.5,661482,-265880.91,338.2,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:09Z,1466481609,101,42.2380526,42.3704785,1997.3,0,0.8,344.5,661399.25,-265673.81,338.2,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:10Z,1466481610,101,42.2373382,42.3723851,1997.75,0,0.7,344.5,661317.19,-265468.34,338.2,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
