ISO time,Unix time,Id,Longitude,Latitude,Altitude,Roll,Pitch,Yaw,U,V,Heading
2016-06-21T04:00:01Z,1466481601,101,42.2417895,42.3533357,1997.91,0,0.4,272.9,661916.25,-267545.69,266.6
2016-06-21T04:00:02Z,1466481602,101,42.2391281,42.3534353,1996.95,0,0.5,272.9,661695.56,-267558.66,266.6
2016-06-21T04:00:03Z,1466481603,101,42.2364684,42.3535348,1996.18,0,0.6,272.9,661475.06,-267571.62,266.6
2016-06-21T04:00:04Z,1466481604,101,42.2338045,42.3536345,1995.8,0,0.7,272.9,661254.25,-267584.62,266.6
2016-06-21T04:00:05Z,1466481605,101,42.2311075,42.3537353,1995.77,0,0.7,272.9,661030.62,-267597.75,266.6
2016-06-21T04:00:06Z,1466481606,101,42.2284448,42.3538347,1995.99,0,0.8,272.9,660809.88,-267610.72,266.6
2016-06-21T04:00:07Z,1466481607,101,42.2257717,42.3539345,1996.37,0,0.8,272.9,660588.25,-267623.78,266.6
2016-06-21T04:00:08Z,1466481608,101,42.2230959,42.3540343,1996.82,0,0.8,272.9,660366.44,-267636.81,266.6
2016-06-21T04:00:09Z,1466481609,101,42.2204219,42.3541339,1997.29,0,0.8,272.9,660144.75,-267649.84,266.6
2016-06-21T04:00:10Z,1466481610,101,42.2177335,42.3542341,1997.75,0,0.7,272.9,659921.88,-267662.97,266.6
2016-06-21T04:00:11Z,1466481611,101,42.2150553,42.3543338,1998.16,0,0.7,272.9,659699.81,-267676,266.6
2016-06-21T04:00:12Z,1466481612,101,42.21239,42.3544329,1998.51,0,0.7,272.9,659478.88,-267689,266.6
2016-06-21T04:00:13Z,1466481613,101,42.2097185,42.3545323,1998.8,0,0.7,272.9,659257.38,-267702.03,266.6
2016-06-21T04:00:14Z,1466481614,101,42.2070368,42.354632,1999.05,0,0.7,272.9,659035.06,-267715.09,266.6
2016-06-21T04:00:15Z,1466481615,101,42.2043672,42.3547311,1999.25,0,0.7,272.9,658813.81,-267728.12,266.6
2016-06-21T04:00:16Z,1466481616,101,42.2016827,42.3548307,1999.41,0,0.7,272.9,658591.25,-267741.22,266.6
2016-06-21T04:00:17Z,1466481617,101,42.1990135,42.3549297,1999.53,0,0.7,272.9,658369.94,-267754.22,266.6
2016-06-21T04:00:18Z,1466481618,101,42.1963338,42.3550291,1999.63,0,0.7,272.9,658147.81,-267767.28,266.6
2016-06-21T04:00:19Z,1466481619,101,42.1936655,42.3551279,1999.71,0,0.7,272.9,657926.56,-267780.28,266.6
2016-06-21T04:00:20Z,1466481620,101,42.1909706,42.3552276,1999.77,0,0.6,272.9,657703.19,-267793.44,266.6
2016-06-21T04:00:21Z,1466481621,101,42.1883133,42.355326,1999.82,0,0.6,272.9,657482.94,-267806.38,266.6
2016-06-21T04:00:22Z,1466481622,101,42.1856255,42.3554253,1999.86,0,0.6,272.9,657260.12,-267819.5,266.6
2016-06-21T04:00:23Z,1466481623,101,42.1829526,42.355524,1999.89,0,0.6,272.9,657038.56,-267832.5,266.6
2016-06-21T04:00:24Z,1466481624,101,42.1802796,42.3556227,1999.91,0,0.6,272.9,656817,-267845.53,266.6
2016-06-21T04:00:25Z,1466481625,101,42.1776113,42.3557212,1999.93,0,0.6,272.9,656595.75,-267858.56,266.6
2016-06-21T04:00:26Z,1466481626,101,42.1749188,42.3558205,1999.95,0,0.6,272.9,656372.62,-267871.66,266.6
2016-06-21T04:00:27Z,1466481627,101,42.1722547,42.3559187,1999.96,0,0.6,272.9,656151.75,-267884.66,266.6
2016-06-21T04:00:28Z,1466481628,101,42.1695722,42.3560174,1999.97,0,0.6,272.9,655929.38,-267897.75,266.6
2016-06-21T04:00:29Z,1466481629,101,42.166896,42.356116,1999.97,0,0.6,272.9,655707.56,-267910.78,266.6
2016-06-21T04:00:30Z,1466481630,101,42.1642212,42.3562143,1999.98,0,0.6,272.9,655485.81,-267923.81,266.6
2016-06-21T04:00:31Z,1466481631,101,42.1615524,42.3563124,1999.98,0,0.6,272.9,655264.62,-267936.84,266.6
2016-06-21T04:00:32Z,1466481632,101,42.1588772,42.3564107,1999.99,0,0.6,272.9,655042.88,-267949.88,266.6
2016-06-21T04:00:33Z,1466481633,101,42.1561878,42.3565094,1999.99,0,0.6,272.9,654819.94,-267962.97,266.6
2016-06-21T04:00:34Z,1466481634,101,42.1535038,42.3566078,1999.99,0,0.6,272.9,654597.5,-267976.06,266.6
2016-06-21T04:00:35Z,1466481635,101,42.1508393,42.3567055,1999.99,0,0.6,272.9,654376.62,-267989.03,266.6
2016-06-21T04:00:36Z,1466481636,101,42.1481548,42.3568039,2000,0,0.6,272.9,654154.06,-268002.12,266.6
2016-06-21T04:00:37Z,1466481637,101,42.1454863,42.3569016,2000,0,0.6,272.9,653932.94,-268015.12,266.6
2016-06-21T04:00:38Z,1466481638,101,42.142817,42.3569993,2000,0,0.6,272.9,653711.69,-268028.16,266.6
2016-06-21T04:00:39Z,1466481639,101,42.1401263,42.3570977,2000,0,0.6,272.9,653488.62,-268041.25,266.6
2016-06-21T04:00:40Z,1466481640,101,42.1374552,42.3571953,2000,0,0.6,272.9,653267.25,-268054.28,266.6
2016-06-21T04:00:41Z,1466481641,101,42.1347816,42.3572929,2000,0,0.6,272.9,653045.62,-268067.31,266.6
2016-06-21T04:00:42Z,1466481642,101,42.1320881,42.3573912,2000,0,0.6,272.9,652822.44,-268080.47,266.6
2016-06-21T04:00:43Z,1466481643,101,42.1294336,42.357488,2000,0,0.6,272.9,652602.38,-268093.38,266.6
2016-06-21T04:00:44Z,1466481644,101,42.1267555,42.3575856,2000,0,0.6,272.9,652380.44,-268106.44,266.6
2016-06-21T04:00:45Z,1466481645,101,42.1240761,42.3576833,2000,0,0.6,272.9,652158.31,-268119.5,266.6
2016-06-21T04:00:46Z,1466481646,101,42.1213975,42.3577807,2000,0,0.6,272.9,651936.31,-268132.56,266.6
2016-06-21T04:00:47Z,1466481647,101,42.1187151,42.3578783,2000,0,0.6,272.9,651714,-268145.62,266.6
2016-06-21T04:00:48Z,1466481648,101,42.1160349,42.3579758,2000,0,0.6,272.9,651491.88,-268158.69,266.6
2016-06-21T04:00:49Z,1466481649,101,42.1133565,42.3580731,2000,0,0.6,272.9,651269.88,-268171.75,266.6
2016-06-21T04:00:50Z,1466481650,101,42.1106799,42.3581703,2000,0,0.6,272.9,651048.06,-268184.78,266.6
2016-06-21T04:00:51Z,1466481651,101,42.1080124,42.3582671,2000,0,0.6,272.9,650826.94,-268197.78,266.6
2016-06-21T04:00:52Z,1466481652,101,42.1053446,42.3583638,2000,0,0.6,272.9,650605.88,-268210.78,266.6
2016-06-21T04:00:53Z,1466481653,101,42.1026603,42.358461,2000,0,0.6,272.9,650383.38,-268223.88,266.6
2016-06-21T04:00:54Z,1466481654,101,42.0999865,42.3585578,2000,0,0.6,272.9,650161.81,-268236.91,266.6
