ISO time,Unix time,Id,Longitude,Latitude,Altitude,Roll,Pitch,Yaw,U,V,Heading,Type,Color,Coalition,Name,Pilot,Group,Country
2016-06-21T04:00:01Z,1466481601,101,42.2441653,42.3552469,1997.91,0,0.4,352.8,662088.88,-267311.75,346.5,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:02Z,1466481602,101,42.2438287,42.357199,1996.95,0,0.5,352.8,662037.31,-267097.78,346.5,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:03Z,1466481603,101,42.2434898,42.3591638,1996.19,0,0.6,352.8,661985.38,-266882.44,346.5,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:04Z,1466481604,101,42.2431519,42.3611238,1995.8,0,0.7,352.8,661933.69,-266667.62,346.5,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:05Z,1466481605,101,42.2428107,42.3631023,1995.76,0,0.7,352.8,661881.44,-266450.78,346.5,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:06Z,1466481606,101,42.2424705,42.3650742,1995.98,0,0.8,352.8,661829.31,-266234.66,346.5,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:07Z,1466481607,101,42.2421314,42.3670408,1996.37,0,0.8,352.8,661777.44,-266019.09,346.5,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:08Z,1466481608,101,42.2417923,42.3690067,1996.82,0,0.8,352.8,661725.5,-265803.62,346.5,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:09Z,1466481609,101,42.2414521,42.3709795,1997.3,0,0.8,352.8,661673.38,-265587.41,346.5,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:10Z,1466481610,101,42.2411099,42.3729638,1997.75,0,0.7,352.8,661621,-265369.91,346.5,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:11Z,1466481611,101,42.2407714,42.3749256,1998.15,0,0.7,352.8,661569.19,-265154.88,346.5,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:12Z,1466481612,101,42.2404319,42.3768945,1998.5,0,0.7,352.8,661517.19,-264939.09,346.5,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:13Z,1466481613,101,42.2400901,42.3788756,1998.8,0,0.7,352.8,661464.88,-264721.97,346.5,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:14Z,1466481614,101,42.2397511,42.3808411,1999.04,0,0.7,352.8,661413,-264506.53,346.5,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:15Z,1466481615,101,42.2394115,42.3828089,1999.25,0,0.7,352.8,661361,-264290.84,346.5,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:16Z,1466481616,101,42.2390713,42.3847812,1999.4,0,0.7,352.8,661308.94,-264074.69,346.5,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:17Z,1466481617,101,42.2387316,42.3867504,1999.53,0,0.7,352.8,661256.94,-263858.84,346.5,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
