ISO time,Unix time,Id,Longitude,Latitude,Altitude,Roll,Pitch,Yaw,U,V,Heading,Type,Color,Coalition,Name,Pilot,Group,Country
2016-06-21T04:00:01Z,1466481601,101,42.2448525,42.3552438,1997.91,0,0.4,7.2,662145.5,-267305.88,0.9,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:02Z,1466481602,101,42.2451834,42.3571993,1996.95,0,0.5,7.2,662149,-267085.5,0.9,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:03Z,1466481603,101,42.245516,42.359165,1996.19,0,0.6,7.2,662152.44,-266863.97,0.9,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:04Z,1466481604,101,42.2458503,42.36114,1995.8,0,0.7,7.2,662155.94,-266641.41,0.9,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:05Z,1466481605,101,42.2461819,42.3630989,1995.76,0,0.7,7.2,662159.38,-266420.66,0.9,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:06Z,1466481606,101,42.2465167,42.3650764,1995.99,0,0.8,7.2,662162.88,-266197.81,0.9,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:07Z,1466481607,101,42.2468489,42.3670386,1996.37,0,0.8,7.2,662166.31,-265976.66,0.9,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:08Z,1466481608,101,42.247183,42.3690121,1996.83,0,0.8,7.2,662169.75,-265754.28,0.9,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:09Z,1466481609,101,42.2475188,42.370995,1997.3,0,0.8,7.2,662173.25,-265530.81,0.9,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:10Z,1466481610,101,42.2478515,42.3729603,1997.75,0,0.7,7.2,662176.69,-265309.31,0.9,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:11Z,1466481611,101,42.2481868,42.3749395,1998.16,0,0.7,7.2,662180.19,-265086.28,0.9,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:12Z,1466481612,101,42.2485201,42.3769074,1998.5,0,0.7,7.2,662183.69,-264864.53,0.9,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:13Z,1466481613,101,42.2488532,42.3788736,1998.8,0,0.7,7.2,662187.12,-264642.94,0.9,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:14Z,1466481614,101,42.2491875,42.3808472,1999.05,0,0.7,7.2,662190.62,-264420.5,0.9,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:15Z,1466481615,101,42.2495224,42.3828236,1999.25,0,0.7,7.2,662194.12,-264197.81,0.9,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:16Z,1466481616,101,42.2498561,42.384793,1999.41,0,0.7,7.2,662197.56,-263975.84,0.9,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:17Z,1466481617,101,42.2501903,42.3867653,1999.53,0,0.7,7.2,662201,-263753.56,0.9,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
