ISO time,Unix time,Id,Longitude,Latitude,Altitude,Roll,Pitch,Yaw,U,V,Heading
2016-06-21T04:00:01Z,1466481601,101,42.2441996,42.3512246,1997.91,0,0.4,186.6,662140.69,-267758.56,180.3
2016-06-21T04:00:02Z,1466481602,101,42.243893,42.3492552,1996.95,0,0.5,186.6,662139.38,-267980.28,180.3
2016-06-21T04:00:03Z,1466481603,101,42.2435893,42.3473045,1996.19,0,0.6,186.6,662138.12,-268199.84,180.3
2016-06-21T04:00:04Z,1466481604,101,42.2432822,42.3453322,1995.8,0,0.7,186.6,662136.88,-268421.88,180.3
2016-06-21T04:00:05Z,1466481605,101,42.2429745,42.3433554,1995.76,0,0.7,186.6,662135.56,-268644.41,180.3
2016-06-21T04:00:06Z,1466481606,101,42.2426656,42.3413706,1995.99,0,0.8,186.6,662134.25,-268867.81,180.3
2016-06-21T04:00:07Z,1466481607,101,42.2423601,42.3394078,1996.37,0,0.8,186.6,662133,-269088.78,180.3
2016-06-21T04:00:08Z,1466481608,101,42.2420523,42.3374292,1996.83,0,0.8,186.6,662131.75,-269311.53,180.3
2016-06-21T04:00:09Z,1466481609,101,42.241744,42.3354483,1997.3,0,0.8,186.6,662130.44,-269534.5,180.3
2016-06-21T04:00:10Z,1466481610,101,42.2414385,42.3334846,1997.75,0,0.7,186.6,662129.19,-269755.56,180.3
2016-06-21T04:00:11Z,1466481611,101,42.2411313,42.3315099,1998.16,0,0.7,186.6,662127.88,-269977.88,180.3
2016-06-21T04:00:12Z,1466481612,101,42.2408245,42.3295373,1998.51,0,0.7,186.6,662126.62,-270199.91,180.3
2016-06-21T04:00:13Z,1466481613,101,42.2405182,42.3275679,1998.8,0,0.7,186.6,662125.31,-270421.62,180.3
2016-06-21T04:00:14Z,1466481614,101,42.2402107,42.3255906,1999.04,0,0.7,186.6,662124.06,-270644.19,180.3
2016-06-21T04:00:15Z,1466481615,101,42.2399022,42.3236068,1999.25,0,0.7,186.6,662122.75,-270867.5,180.3
