ISO time,Unix time,Id,Longitude,Latitude,Altitude,Roll,Pitch,Yaw,U,V,Heading,Type,Color,Coalition,Name,Pilot,Group,Country
2016-06-21T04:00:01Z,1466481601,101,42.2472218,42.3535578,1997.91,0,0.4,80.9,662361.44,-267471.88,74.6,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:02Z,1466481602,101,42.2498318,42.3538699,1996.95,0,0.5,80.9,662572.81,-267413.56,74.6,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:03Z,1466481603,101,42.2524692,42.3541852,1996.18,0,0.6,80.9,662786.44,-267354.66,74.6,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:04Z,1466481604,101,42.2550981,42.3544995,1995.8,0,0.7,80.9,662999.38,-267295.91,74.6,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:05Z,1466481605,101,42.2577605,42.3548177,1995.76,0,0.7,80.9,663215,-267236.47,74.6,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:06Z,1466481606,101,42.2603873,42.3551317,1995.99,0,0.8,80.9,663427.75,-267177.78,74.6,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:07Z,1466481607,101,42.2630501,42.3554498,1996.37,0,0.8,80.9,663643.44,-267118.25,74.6,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:08Z,1466481608,101,42.2656881,42.3557648,1996.83,0,0.8,80.9,663857.06,-267059.34,74.6,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:09Z,1466481609,101,42.2683385,42.3560814,1997.3,0,0.8,80.9,664071.69,-267000.12,74.6,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:10Z,1466481610,101,42.2709713,42.3563957,1997.75,0,0.7,80.9,664284.94,-266941.34,74.6,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:11Z,1466481611,101,42.2736255,42.3567126,1998.15,0,0.7,80.9,664499.94,-266882.03,74.6,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:12Z,1466481612,101,42.2762662,42.3570277,1998.5,0,0.7,80.9,664713.75,-266823.03,74.6,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:13Z,1466481613,101,42.2789113,42.3573433,1998.8,0,0.7,80.9,664928,-266763.94,74.6,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:14Z,1466481614,101,42.2815626,42.3576596,1999.04,0,0.7,80.9,665142.75,-266704.72,74.6,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:15Z,1466481615,101,42.2842015,42.3579743,1999.24,0,0.7,80.9,665356.44,-266645.78,74.6,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:16Z,1466481616,101,42.2868368,42.3582886,1999.41,0,0.7,80.9,665569.88,-266586.91,74.6,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:17Z,1466481617,101,42.2894935,42.3586053,1999.53,0,0.7,80.9,665785,-266527.56,74.6,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:18Z,1466481618,101,42.2921361,42.3589203,1999.63,0,0.7,80.9,665999.06,-266468.53,74.6,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:19Z,1466481619,101,42.2947764,42.3592349,1999.71,0,0.7,80.9,666212.81,-266409.56,74.6,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:20Z,1466481620,101,42.297437,42.3595519,1999.78,0,0.6,80.9,666428.31,-266350.12,74.6,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:21Z,1466481621,101,42.3000781,42.3598665,1999.82,0,0.6,80.9,666642.19,-266291.12,74.6,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:22Z,1466481622,101,42.3027272,42.360182,1999.86,0,0.6,80.9,666856.69,-266231.94,74.6,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:23Z,1466481623,101,42.3053578,42.3604953,1999.89,0,0.6,80.9,667069.75,-266173.19,74.6,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:24Z,1466481624,101,42.3080227,42.3608125,1999.92,0,0.6,80.9,667285.56,-266113.66,74.6,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:25Z,1466481625,101,42.3106464,42.3611248,1999.93,0,0.6,80.9,667498.06,-266055.06,74.6,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:26Z,1466481626,101,42.3132937,42.3614398,1999.95,0,0.6,80.9,667712.38,-265995.94,74.6,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:27Z,1466481627,101,42.3159364,42.3617542,1999.96,0,0.6,80.9,667926.44,-265936.88,74.6,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:28Z,1466481628,101,42.3185967,42.3620706,1999.97,0,0.6,80.9,668141.88,-265877.47,74.6,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:29Z,1466481629,101,42.321243,42.3623853,1999.97,0,0.6,81,668356.19,-265818.38,74.6,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:30Z,1466481630,101,42.3238744,42.3626981,1999.98,0,0.6,81,668569.25,-265759.59,74.6,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:31Z,1466481631,101,42.3265304,42.3630138,1999.98,0,0.6,81,668784.38,-265700.25,74.6,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:00:32Z,1466481632,101,42.3291629,42.3633267,1999.99,0,0.6,81,668997.56,-265641.47,74.6,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
