ISO time,Unix time,Id,Longitude,Latitude,Altitude,Roll,Pitch,Yaw,U,V,Heading
2016-06-21T04:00:01Z,1466481601,101,42.2420696,42.3523319,1997.91,0,0.4,243.6,661951.56,-267654.75,237.3
2016-06-21T04:00:02Z,1466481602,101,42.2396844,42.3514513,1996.95,0,0.5,243.6,661765.62,-267774.19,237.3
2016-06-21T04:00:03Z,1466481603,101,42.2373043,42.3505726,1996.18,0,0.6,243.6,661580.06,-267893.38,237.3
2016-06-21T04:00:04Z,1466481604,101,42.2349112,42.3496889,1995.8,0,0.7,243.6,661393.56,-268013.22,237.3
2016-06-21T04:00:05Z,1466481605,101,42.2325059,42.3488007,1995.77,0,0.7,243.6,661206,-268133.69,237.3
2016-06-21T04:00:06Z,1466481606,101,42.2301156,42.3479179,1995.99,0,0.8,243.6,661019.62,-268253.38,237.3
2016-06-21T04:00:07Z,1466481607,101,42.2277052,42.3470276,1996.37,0,0.8,243.6,660831.69,-268374.09,237.3
2016-06-21T04:00:08Z,1466481608,101,42.2253175,42.3461456,1996.82,0,0.8,243.6,660645.56,-268493.69,237.3
2016-06-21T04:00:09Z,1466481609,101,42.2229089,42.3452559,1997.3,0,0.8,243.6,660457.75,-268614.31,237.3
2016-06-21T04:00:10Z,1466481610,101,42.220522,42.344374,1997.75,0,0.7,243.6,660271.62,-268733.88,237.3
2016-06-21T04:00:11Z,1466481611,101,42.2181217,42.3434871,1998.15,0,0.7,243.6,660084.44,-268854.09,237.3
2016-06-21T04:00:12Z,1466481612,101,42.2157258,42.3426018,1998.5,0,0.7,243.6,659897.69,-268974.12,237.3
2016-06-21T04:00:13Z,1466481613,101,42.2133201,42.3417128,1998.81,0,0.7,243.6,659710.06,-269094.62,237.3
2016-06-21T04:00:14Z,1466481614,101,42.2109197,42.3408256,1999.04,0,0.7,243.6,659522.88,-269214.88,237.3
2016-06-21T04:00:15Z,1466481615,101,42.2085304,42.3399425,1999.24,0,0.7,243.6,659336.56,-269334.56,237.3
2016-06-21T04:00:16Z,1466481616,101,42.2061337,42.3390566,1999.41,0,0.7,243.6,659149.62,-269454.62,237.3
2016-06-21T04:00:17Z,1466481617,101,42.2037374,42.3381707,1999.53,0,0.7,243.6,658962.75,-269574.66,237.3
2016-06-21T04:00:18Z,1466481618,101,42.201335,42.3372825,1999.63,0,0.7,243.6,658775.44,-269695.03,237.3
2016-06-21T04:00:19Z,1466481619,101,42.1989431,42.3363981,1999.71,0,0.7,243.6,658588.88,-269814.84,237.3
2016-06-21T04:00:20Z,1466481620,101,42.1965364,42.3355081,1999.77,0,0.6,243.6,658401.19,-269935.44,237.3
2016-06-21T04:00:21Z,1466481621,101,42.194145,42.3346237,1999.83,0,0.6,243.6,658214.69,-270055.25,237.3
2016-06-21T04:00:22Z,1466481622,101,42.19174,42.3337343,1999.86,0,0.6,243.6,658027.06,-270175.75,237.3
2016-06-21T04:00:23Z,1466481623,101,42.1893413,42.332847,1999.89,0,0.6,243.6,657840,-270295.94,237.3
2016-06-21T04:00:24Z,1466481624,101,42.1869518,42.3319631,1999.92,0,0.6,243.6,657653.56,-270415.66,237.3
2016-06-21T04:00:25Z,1466481625,101,42.1845521,42.3310754,1999.93,0,0.6,243.6,657466.44,-270535.91,237.3
2016-06-21T04:00:26Z,1466481626,101,42.1821554,42.3301887,1999.95,0,0.6,243.6,657279.44,-270656,237.3
2016-06-21T04:00:27Z,1466481627,101,42.1797616,42.3293029,1999.96,0,0.6,243.6,657092.75,-270775.94,237.3
2016-06-21T04:00:28Z,1466481628,101,42.1773691,42.3284175,1999.97,0,0.6,243.6,656906.12,-270895.84,237.3
2016-06-21T04:00:29Z,1466481629,101,42.1749714,42.3275302,1999.97,0,0.6,243.6,656719.06,-271016,237.3
2016-06-21T04:00:30Z,1466481630,101,42.172569,42.326641,1999.98,0,0.6,243.5,656531.62,-271136.41,237.3
2016-06-21T04:00:31Z,1466481631,101,42.17018,42.3257567,1999.98,0,0.6,243.5,656345.25,-271256.09,237.3
2016-06-21T04:00:32Z,1466481632,101,42.1677738,42.324866,1999.99,0,0.6,243.5,656157.56,-271376.72,237.3
2016-06-21T04:00:33Z,1466481633,101,42.1653885,42.3239829,1999.99,0,0.6,243.5,655971.44,-271496.25,237.3
2016-06-21T04:00:34Z,1466481634,101,42.1629746,42.3230892,1999.99,0,0.6,243.5,655783.12,-271617.22,237.3
2016-06-21T04:00:35Z,1466481635,101,42.1606006,42.3222101,1999.99,0,0.6,243.5,655597.88,-271736.22,237.3
