ISO time,Unix time,Id,Longitude,Latitude,Altitude,Roll,Pitch,Yaw,U,V,Heading,Type,Color,Coalition,Name,Pilot,Group,Country
2016-06-21T04:01:36Z,1466481696,101,42.5014179,42.3618429,2000,0,0.6,87.6,683217.19,-264219.53,81.1,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:01:37Z,1466481697,101,42.5040937,42.3619296,2000,0,0.6,87.6,683436.75,-264185.03,81.1,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:01:38Z,1466481698,101,42.5067691,42.362016,2000,0,0.6,87.6,683656.19,-264150.53,81.1,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:01:39Z,1466481699,101,42.5094414,42.3621023,2000,0,0.6,87.6,683875.44,-264116.06,81.1,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:01:40Z,1466481700,101,42.5121186,42.3621888,2000,0,0.6,87.6,684095.06,-264081.53,81.1,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:01:41Z,1466481701,101,42.514803,42.3622754,2000,0,0.6,87.6,684315.31,-264046.94,81.1,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:01:42Z,1466481702,101,42.5174721,42.3623614,2000,0,0.6,87.6,684534.25,-264012.5,81.1,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:01:43Z,1466481703,101,42.5201541,42.3624478,2000,0,0.6,87.6,684754.31,-263977.94,81.1,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:01:44Z,1466481704,101,42.5228234,42.3625337,2000,0,0.6,87.6,684973.31,-263943.47,81.1,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:01:45Z,1466481705,101,42.5255164,42.3626203,2000,0,0.6,87.6,685194.25,-263908.75,81.1,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:01:46Z,1466481706,101,42.5281824,42.362706,2000,0,0.6,87.6,685413,-263874.38,81.1,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:01:47Z,1466481707,101,42.5308485,42.3627916,2000,0,0.6,87.6,685631.69,-263840,81.1,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:01:48Z,1466481708,101,42.5335251,42.3628775,2000,0,0.6,87.6,685851.31,-263805.47,81.1,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:01:49Z,1466481709,101,42.5362069,42.3629635,2000,0,0.6,87.6,686071.31,-263770.91,81.1,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:01:50Z,1466481710,101,42.5388777,42.3630491,2000,0,0.6,87.6,686290.44,-263736.44,81.1,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:01:51Z,1466481711,101,42.5415512,42.3631347,2000,0,0.6,87.6,686509.75,-263701.97,81.1,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
2016-06-21T04:01:52Z,1466481712,101,42.5442362,42.3632205,2000,0,0.6,87.6,686730.06,-263667.34,81.1,Air+FixedWing,Red,Allies,MiG-21Bis,固定翼-1-1,固定翼-1,us
