ISO time,Unix time,Id,Longitude,Latitude,Altitude,Roll,Pitch,Yaw,U,V,Heading
2016-06-21T04:00:01Z,1466481601,101,41.6309798,44.5974843,918.79,0,1.1,6.6,585514.19,-23511.25,0.5
2016-06-21T04:00:02Z,1466481602,101,41.6312953,44.599442,921.18,-0,2,6.6,585516.06,-23291.1,0.5
2016-06-21T04:00:03Z,1466481603,101,41.6316098,44.6014015,926.86,-3.1,3.3,6.5,585517.81,-23070.75,0.4
2016-06-21T04:00:04Z,1466481604,101,41.6319184,44.6033776,936.98,-3.9,4.3,6.3,585518.88,-22848.61,0.2
2016-06-21T04:00:05Z,1466481605,101,41.6322138,44.6053387,950.64,-4.4,5.4,6.1,585519.12,-22628.25,0
2016-06-21T04:00:06Z,1466481606,101,41.6325063,44.6073097,969.78,-1.3,7.5,6.1,585519,-22406.81,0
2016-06-21T04:00:07Z,1466481607,101,41.6327995,44.6092712,994.79,-0.8,7.5,6.2,585519,-22186.41,0
2016-06-21T04:00:08Z,1466481608,101,41.6330914,44.6112228,1021.04,-0.4,6.9,6.2,585519.06,-21967.14,0
2016-06-21T04:00:09Z,1466481609,101,41.633384,44.6131807,1047.68,-0.1,8.4,6.1,585519.06,-21747.17,0
2016-06-21T04:00:10Z,1466481610,101,41.633676,44.6151386,1076.86,-0.1,7.9,6.1,585519.06,-21527.19,0
2016-06-21T04:00:11Z,1466481611,101,41.6339667,44.6170878,1105.3,0,7,6.1,585519,-21308.19,0
2016-06-21T04:00:12Z,1466481612,101,41.6342584,44.6190413,1131.93,1.4,7.4,6.2,585519,-21088.7,0
2016-06-21T04:00:13Z,1466481613,101,41.6345521,44.6209927,1158.36,1.8,7,6.2,585519.19,-20869.43,0.1
2016-06-21T04:00:14Z,1466481614,101,41.6348504,44.6229514,1183.68,2.1,6.4,6.3,585519.62,-20649.32,0.2
2016-06-21T04:00:15Z,1466481615,101,41.6351511,44.6249159,1206.97,0.2,6.2,6.2,585520.25,-20428.52,0
2016-06-21T04:00:16Z,1466481616,101,41.6354416,44.6268763,1229.16,0.4,6.2,6.1,585520,-20208.29,359.9
2016-06-21T04:00:17Z,1466481617,101,41.6357318,44.6288388,1251.12,-0.1,6,6.1,585519.81,-19987.81,359.9
2016-06-21T04:00:18Z,1466481618,101,41.6360228,44.6308055,1272.48,-0.8,5.6,6.1,585519.56,-19766.87,359.9
2016-06-21T04:00:19Z,1466481619,101,41.6363124,44.6327713,1292.7,-0.5,5.7,6,585519.25,-19546.04,359.9
2016-06-21T04:00:20Z,1466481620,101,41.6365989,44.6347232,1312.72,0,5.9,6,585518.88,-19326.77,359.9
2016-06-21T04:00:21Z,1466481621,101,41.6368891,44.6366997,1333.43,0.3,5.8,6,585518.44,-19104.74,359.9
2016-06-21T04:00:22Z,1466481622,101,41.6371783,44.6386641,1354.31,1.4,7.2,6.1,585518.06,-18884.06,359.9
2016-06-21T04:00:23Z,1466481623,101,41.6374692,44.6406125,1378.93,2.1,8,6.2,585518.06,-18665.15,0.1
2016-06-21T04:00:24Z,1466481624,101,41.6377667,44.6425656,1406.3,2.3,7.5,6.3,585518.44,-18445.67,0.2
2016-06-21T04:00:25Z,1466481625,101,41.6380698,44.64453,1433.06,1.3,7.1,6.3,585519.25,-18224.87,0.1
2016-06-21T04:00:26Z,1466481626,101,41.6383627,44.6464816,1458.93,0.3,7.3,6.1,585519.31,-18005.58,0
2016-06-21T04:00:27Z,1466481627,101,41.6386529,44.6484262,1484.64,-0.1,6.9,6.1,585519.25,-17787.09,0
2016-06-21T04:00:28Z,1466481628,101,41.6389459,44.6503882,1509.26,0.1,6.2,6.1,585519.19,-17566.66,0
2016-06-21T04:00:29Z,1466481629,101,41.6392401,44.6523579,1531.73,-0.1,5.7,6.1,585519.19,-17345.35,0
2016-06-21T04:00:30Z,1466481630,101,41.6395308,44.6543114,1552.23,-3.2,5.8,6.1,585519,-17125.88,359.9
2016-06-21T04:00:31Z,1466481631,101,41.6398192,44.65629,1572.62,-4,5.7,5.9,585518.44,-16903.62,359.8
2016-06-21T04:00:32Z,1466481632,101,41.6400959,44.658243,1592.41,-4.1,5.5,5.7,585517.19,-16684.32,359.6
2016-06-21T04:00:33Z,1466481633,101,41.6403567,44.6602202,1611.86,-4.8,5.8,5,585514.44,-16462.46,358.9
2016-06-21T04:00:34Z,1466481634,101,41.6405932,44.6621763,1631.72,-1.6,6,5,585510,-16243.16,358.8
2016-06-21T04:00:35Z,1466481635,101,41.640832,44.664152,1652.6,-0.1,6,5,585505.44,-16021.66,358.8
2016-06-21T04:00:36Z,1466481636,101,41.6410687,44.6661102,1673.45,1.8,7,5,585500.94,-15802.12,358.9
2016-06-21T04:00:37Z,1466481637,101,41.641313,44.6680838,1697.77,3.5,8,5.2,585496.94,-15580.8,359
2016-06-21T04:00:38Z,1466481638,101,41.6415634,44.670031,1724.64,3.8,7.5,5.4,585493.69,-15362.36,359.2
2016-06-21T04:00:39Z,1466481639,101,41.6418244,44.6720015,1751.28,3.9,7.4,5.5,585490.94,-15141.25,359.4
2016-06-21T04:00:40Z,1466481640,101,41.6420911,44.6739426,1778.13,5.1,8.2,5.8,585489.06,-14923.35,359.6
2016-06-21T04:00:41Z,1466481641,101,41.6423719,44.6758997,1806.42,5,7.5,6,585488.12,-14703.56,359.8
2016-06-21T04:00:42Z,1466481642,101,41.6426625,44.6778524,1833.17,5.1,7.1,6.5,585487.94,-14484.17,0.3
2016-06-21T04:00:43Z,1466481643,101,41.6429933,44.6798093,1859.18,2.9,7.5,7.1,585490.94,-14263.97,0.9
2016-06-21T04:00:44Z,1466481644,101,41.6433316,44.6817672,1885.62,1.6,7.1,7.1,585494.5,-14043.61,0.9
2016-06-21T04:00:45Z,1466481645,101,41.6436689,44.6837231,1910.75,0.5,6.6,7.1,585498,-13823.46,0.9
2016-06-21T04:00:46Z,1466481646,101,41.6440048,44.685675,1935.28,-3.8,7.4,7,585501.38,-13603.78,0.8
2016-06-21T04:00:47Z,1466481647,101,41.6443325,44.6876235,1960.6,-4.8,7,6.8,585504.25,-13384.54,0.6
2016-06-21T04:00:48Z,1466481648,101,41.6446539,44.6895893,1985.37,-5.1,6.4,6.6,585506.38,-13163.44,0.5
2016-06-21T04:00:49Z,1466481649,101,41.644965,44.6915476,2008.24,-5,6.2,6.4,585507.75,-12943.26,0.3
