ISO time,Unix time,Id,Longitude,Latitude,Altitude,Roll,Pitch,Yaw,U,V,Heading
2016-06-21T04:00:01Z,1466481601,101,41.6329492,44.5966566,918.79,0,1.1,54.1,585680.31,-23586.54,48
2016-06-21T04:00:02Z,1466481602,101,41.6351826,44.5978139,921.18,-0.2,2.1,54.1,585843.88,-23439.07,48
2016-06-21T04:00:03Z,1466481603,101,41.637423,44.598977,927.04,-4.9,3.4,53.9,586007.88,-23290.89,47.8
2016-06-21T04:00:04Z,1466481604,101,41.6396553,44.6001479,937.38,-5.8,4.3,53.6,586171.25,-23141.92,47.4
2016-06-21T04:00:05Z,1466481605,101,41.6418801,44.6013292,951.21,-5.7,4.7,53.3,586333.81,-22991.84,47.1
2016-06-21T04:00:06Z,1466481606,101,41.6441079,44.6025267,967.8,-9.4,5.9,52.9,586496.38,-22839.94,46.7
2016-06-21T04:00:07Z,1466481607,101,41.6462969,44.6037261,987.77,-10.1,6.3,52.3,586655.88,-22688.14,46.1
2016-06-21T04:00:08Z,1466481608,101,41.6484757,44.6049436,1009.71,-9.8,6.2,51.7,586814.38,-22534.42,45.6
2016-06-21T04:00:09Z,1466481609,101,41.6506379,44.6061713,1031.73,-8.8,5.9,51.3,586971.38,-22379.71,45.2
2016-06-21T04:00:10Z,1466481610,101,41.6527651,44.6074287,1053.24,-7.5,6.4,49.8,587125.31,-22221.97,43.6
2016-06-21T04:00:11Z,1466481611,101,41.65486,44.6086984,1075.59,-3,6.4,49.8,587276.5,-22063.15,43.6
2016-06-21T04:00:12Z,1466481612,101,41.656968,44.6099744,1098.33,-1.2,6.1,49.8,587428.62,-21903.52,43.6
2016-06-21T04:00:13Z,1466481613,101,41.6590733,44.6112488,1120.14,2.7,5.6,49.8,587580.56,-21744.06,43.6
2016-06-21T04:00:14Z,1466481614,101,41.6611975,44.6125302,1140.92,6.8,5.8,50,587733.88,-21583.69,43.8
2016-06-21T04:00:15Z,1466481615,101,41.6633049,44.6137884,1161.46,8.1,5.9,50.4,587886.12,-21426.01,44.2
2016-06-21T04:00:16Z,1466481616,101,41.6654479,44.6150515,1182.31,8.4,5.7,50.7,588041.19,-21267.5,44.5
2016-06-21T04:00:17Z,1466481617,101,41.667578,44.6162915,1202.32,7.8,5.3,51,588195.44,-21111.64,44.9
2016-06-21T04:00:18Z,1466481618,101,41.6697371,44.6175349,1221.26,7.9,5.2,51.3,588352,-20955.17,45.2
2016-06-21T04:00:19Z,1466481619,101,41.6719072,44.618769,1239.69,9.7,5.4,51.8,588509.44,-20799.62,45.5
2016-06-21T04:00:20Z,1466481620,101,41.6740932,44.6199923,1258.59,9.5,5.5,52.2,588668.38,-20645.14,46
2016-06-21T04:00:21Z,1466481621,101,41.6762787,44.6211967,1277.48,8.4,5.2,52.6,588827.44,-20492.76,46.4
