ISO time,Unix time,Id,Longitude,Latitude,Altitude,Roll,Pitch,Yaw,U,V,Heading
2016-06-21T04:00:01Z,1466481601,101,41.629753,44.5973879,918.79,0,1.1,341.5,585417.94,-23532.34,335.4
2016-06-21T04:00:02Z,1466481602,101,41.6288743,44.5992588,921.18,0.2,2,341.5,585326.06,-23331.92,335.4
2016-06-21T04:00:03Z,1466481603,101,41.6279952,44.6011433,926.86,14.9,3.4,341.9,585233.94,-23130.01,335.8
2016-06-21T04:00:04Z,1466481604,101,41.6271638,44.6030156,936.74,17.9,4.3,343,585145.81,-22929.03,336.8
2016-06-21T04:00:05Z,1466481605,101,41.6263737,44.6049188,950.17,18.2,4.7,344.1,585060.56,-22724.28,338
2016-06-21T04:00:06Z,1466481606,101,41.6256321,44.606827,965.68,13.4,5.3,345,584979.19,-22518.57,338.9
2016-06-21T04:00:07Z,1466481607,101,41.6249244,44.6087522,983.56,7.9,5.8,345.7,584900.19,-22310.69,339.6
2016-06-21T04:00:08Z,1466481608,101,41.6242445,44.6106616,1003.31,3.2,5.9,345.8,584823.62,-22104.32,339.7
2016-06-21T04:00:09Z,1466481609,101,41.6235635,44.6125776,1024.05,-3.2,5.8,345.8,584746.94,-21897.22,339.7
2016-06-21T04:00:10Z,1466481610,101,41.6228813,44.6144807,1044.84,-8.4,6.7,345.5,584670.25,-21691.57,339.4
2016-06-21T04:00:11Z,1466481611,101,41.6221753,44.616388,1067.73,-11.1,6.8,344.9,584591.69,-21485.64,338.8
2016-06-21T04:00:12Z,1466481612,101,41.621444,44.6182918,1091.51,-11.5,6.5,344.5,584511.19,-21280.33,338.4
2016-06-21T04:00:13Z,1466481613,101,41.6206944,44.6201819,1114.49,-11.3,6.3,344,584429.31,-21076.69,337.9
2016-06-21T04:00:14Z,1466481614,101,41.6199077,44.6220831,1138.03,-23.6,7.2,343,584344.38,-20872.13,336.9
2016-06-21T04:00:15Z,1466481615,101,41.6190746,44.6239551,1162.72,-25,7,341.8,584256.12,-20671.2,335.7
2016-06-21T04:00:16Z,1466481616,101,41.6181871,44.6258219,1187.28,-21.2,7.4,340.8,584163.62,-20471.32,334.6
2016-06-21T04:00:17Z,1466481617,101,41.6172459,44.6276747,1213.56,-18.2,8.2,339.5,584067.06,-20273.43,333.4
2016-06-21T04:00:18Z,1466481618,101,41.6162688,44.6294994,1241.49,-13.7,7.6,338.8,583968,-20078.97,332.6
2016-06-21T04:00:19Z,1466481619,101,41.6152587,44.6313308,1268.63,-11.2,6.7,338.4,583866.19,-19884.05,332.2
2016-06-21T04:00:20Z,1466481620,101,41.6142319,44.633157,1293.26,-8.4,6.4,338,583763.12,-19689.86,331.9
2016-06-21T04:00:21Z,1466481621,101,41.6131845,44.6349902,1316.41,-5.7,6.2,337.7,583658.44,-19495.04,331.6
2016-06-21T04:00:22Z,1466481622,101,41.6121345,44.6368075,1338.5,-3.8,5.9,337.6,583553.62,-19302.02,331.4
2016-06-21T04:00:23Z,1466481623,101,41.6110729,44.6386293,1359.53,-2,5.9,337.3,583447.88,-19108.59,331.2
2016-06-21T04:00:24Z,1466481624,101,41.6099905,44.6404513,1380.8,-1.3,6.4,337,583340.44,-18915.32,330.9
2016-06-21T04:00:25Z,1466481625,101,41.6089042,44.6422736,1403.07,-0.4,6.3,337,583232.81,-18722.05,330.9
2016-06-21T04:00:26Z,1466481626,101,41.6078262,44.6440827,1425.15,1.5,6,337,583125.88,-18530.17,330.9
2016-06-21T04:00:27Z,1466481627,101,41.6067413,44.6459076,1447.22,1.7,6.9,337.1,583018.31,-18336.58,331
2016-06-21T04:00:28Z,1466481628,101,41.6056681,44.6477208,1470.98,1.7,6.9,337.2,582911.75,-18144.21,331.1
2016-06-21T04:00:29Z,1466481629,101,41.6046044,44.649525,1495.03,1.6,6.5,337.3,582806.12,-17952.76,331.1
2016-06-21T04:00:30Z,1466481630,101,41.6035305,44.6513517,1518.26,1.4,5.9,337.3,582699.38,-17758.87,331.2
2016-06-21T04:00:31Z,1466481631,101,41.6024647,44.6531717,1540.2,5.4,6.2,337.5,582593.38,-17565.67,331.3
2016-06-21T04:00:32Z,1466481632,101,41.6014111,44.6549901,1562.05,6.2,6.2,337.7,582488.38,-17372.56,331.6
2016-06-21T04:00:33Z,1466481633,101,41.6003699,44.6568106,1583.62,6.4,5.9,338,582384.25,-17179.09,331.8
2016-06-21T04:00:34Z,1466481634,101,41.5993278,44.6586555,1604.46,5.7,5.5,338.2,582279.88,-16982.92,332.1
2016-06-21T04:00:35Z,1466481635,101,41.5982987,44.6604784,1624.22,1.6,5.8,338.1,582176.75,-16789.1,331.9
2016-06-21T04:00:36Z,1466481636,101,41.597257,44.6623192,1644.51,0.7,5.9,338.1,582072.44,-16593.36,331.9
2016-06-21T04:00:37Z,1466481637,101,41.5962267,44.6641405,1664.76,0.5,5.7,338.1,581969.19,-16399.72,331.9
2016-06-21T04:00:38Z,1466481638,101,41.5951922,44.6659688,1684.55,-2.3,5.3,338,581865.62,-16205.34,331.9
2016-06-21T04:00:39Z,1466481639,101,41.5941464,44.6678163,1703.86,9.4,5.8,338.2,581760.88,-16008.91,332.1
2016-06-21T04:00:40Z,1466481640,101,41.5931326,44.6696407,1723.39,12.2,5.9,338.6,581659,-15814.76,332.5
2016-06-21T04:00:41Z,1466481641,101,41.5921383,44.6714822,1743.44,13.4,5.8,339.3,581558.44,-15618.56,333.1
2016-06-21T04:00:42Z,1466481642,101,41.591165,44.6733411,1763.26,13,5.4,339.8,581459.38,-15420.26,333.7
