ISO time,Unix time,Id,Longitude,Latitude,Altitude,Roll,Pitch,Yaw,U,V,Heading
2016-06-21T04:00:01Z,1466481601,101,41.6332592,44.5962935,918.79,0,1.1,66.1,585709.25,-23624.24,60
2016-06-21T04:00:02Z,1466481602,101,41.6357768,44.5970919,921.18,0,2,66.1,585899.56,-23514.24,60
2016-06-21T04:00:03Z,1466481603,101,41.6383086,44.597894,926.78,2.6,3.3,66.2,586091,-23403.71,60
2016-06-21T04:00:04Z,1466481604,101,41.6408423,44.5986915,936.63,3.2,4.2,66.4,586282.69,-23293.67,60.2
2016-06-21T04:00:05Z,1466481605,101,41.6433806,44.599483,950.09,3.3,4.7,66.6,586474.75,-23184.24,60.4
2016-06-21T04:00:06Z,1466481606,101,41.6459238,44.6002695,965.64,2,4.9,66.7,586667.31,-23075.31,60.5
2016-06-21T04:00:07Z,1466481607,101,41.6484638,44.6010568,982.82,0.7,5.5,66.6,586859.56,-22966.31,60.4
2016-06-21T04:00:08Z,1466481608,101,41.6510218,44.6018507,1002.07,0.1,5.8,66.6,587053.19,-22856.43,60.4
2016-06-21T04:00:09Z,1466481609,101,41.6535469,44.6026344,1022.14,0.1,5.7,66.6,587244.25,-22747.96,60.4
2016-06-21T04:00:10Z,1466481610,101,41.6560717,44.6034179,1042.07,-1,5.4,66.6,587435.38,-22639.49,60.4
2016-06-21T04:00:11Z,1466481611,101,41.658605,44.604205,1061.32,0.6,5.5,66.5,587627.06,-22530.55,60.4
2016-06-21T04:00:12Z,1466481612,101,41.6611483,44.6049946,1080.92,1.2,5.7,66.6,587819.56,-22421.24,60.4
2016-06-21T04:00:13Z,1466481613,101,41.6636797,44.6057784,1100.87,1.6,5.6,66.7,588011.12,-22312.67,60.5
2016-06-21T04:00:14Z,1466481614,101,41.6662195,44.6065621,1120.61,1.7,5.3,66.7,588203.38,-22204.04,60.6
2016-06-21T04:00:15Z,1466481615,101,41.668771,44.6073468,1139.38,1.6,4.8,66.8,588396.5,-22095.19,60.6
2016-06-21T04:00:16Z,1466481616,101,41.6713106,44.6081263,1156.38,0.9,4.4,66.6,588588.75,-21987.03,60.5
2016-06-21T04:00:17Z,1466481617,101,41.6738464,44.6089255,1172.23,-0.9,4.7,66,588780.5,-21876.68,59.9
2016-06-21T04:00:18Z,1466481618,101,41.6763849,44.6097326,1188.41,-0.5,4.8,66.1,588972.38,-21765.43,59.9
2016-06-21T04:00:19Z,1466481619,101,41.6789102,44.6105347,1204.9,-0.1,4.7,66.1,589163.25,-21654.83,59.9
2016-06-21T04:00:20Z,1466481620,101,41.6814411,44.6113388,1221.23,-0,4.4,66.1,589354.5,-21543.98,59.9
2016-06-21T04:00:21Z,1466481621,101,41.683965,44.6121406,1236.64,-1.1,4.1,66.1,589545.19,-21433.42,59.9
2016-06-21T04:00:22Z,1466481622,101,41.6865052,44.6129496,1251.23,-6.2,4.4,65.9,589737.12,-21321.92,59.8
2016-06-21T04:00:23Z,1466481623,101,41.6890356,44.6137652,1266.28,-7.9,4.7,65.6,589928.19,-21209.76,59.4
2016-06-21T04:00:24Z,1466481624,101,41.6915447,44.6145882,1282.05,-8.5,4.7,65.2,590117.44,-21096.96,59
2016-06-21T04:00:25Z,1466481625,101,41.6940601,44.6154277,1298.1,-8,4.5,64.9,590307.06,-20982.27,58.7
2016-06-21T04:00:26Z,1466481626,101,41.6965525,44.6162721,1313.5,-7.1,4.2,64.5,590494.75,-20867.22,58.3
2016-06-21T04:00:27Z,1466481627,101,41.6990639,44.6171339,1328.03,-7.3,4.3,64.2,590683.75,-20750.07,58
2016-06-21T04:00:28Z,1466481628,101,41.7015487,44.617999,1342.61,-7.6,4.6,63.9,590870.56,-20632.77,57.7
2016-06-21T04:00:29Z,1466481629,101,41.7040324,44.6188777,1358.1,-7,4.7,63.5,591057.12,-20513.96,57.3
2016-06-21T04:00:30Z,1466481630,101,41.7065107,44.6197669,1374.04,-5.9,4.6,63.2,591243.12,-20394.03,57
2016-06-21T04:00:31Z,1466481631,101,41.7089768,44.6206616,1389.6,-4.9,4.3,63,591428.12,-20273.6,56.8
2016-06-21T04:00:32Z,1466481632,101,41.7114473,44.6215809,1404.59,-2.9,4.6,62.2,591613.12,-20150.37,56
2016-06-21T04:00:33Z,1466481633,101,41.7138862,44.622504,1420.11,-1,4.9,62.2,591795.62,-20026.99,56
2016-06-21T04:00:34Z,1466481634,101,41.7163361,44.6234303,1436.64,-0.6,4.9,62.2,591978.88,-19903.15,56
2016-06-21T04:00:35Z,1466481635,101,41.718797,44.6243609,1453.5,0.3,4.7,62.2,592163,-19778.75,56
2016-06-21T04:00:36Z,1466481636,101,41.7212245,44.6252774,1469.55,3.7,4.5,62.3,592344.62,-19656.18,56
2016-06-21T04:00:37Z,1466481637,101,41.7236825,44.6261994,1485.48,4.8,5,62.5,592528.56,-19532.72,56.3
2016-06-21T04:00:38Z,1466481638,101,41.7261363,44.6271111,1502.17,4.9,5.1,62.7,592712.31,-19410.46,56.5
2016-06-21T04:00:39Z,1466481639,101,41.7286016,44.6280181,1519.54,4.5,5,62.9,592897.06,-19288.61,56.7
2016-06-21T04:00:40Z,1466481640,101,41.7310825,44.6289231,1536.83,4,4.7,63.1,593083.06,-19166.84,56.9
2016-06-21T04:00:41Z,1466481641,101,41.7335367,44.6298128,1553.41,-4.7,5.1,63.1,593267.06,-19046.99,56.9
2016-06-21T04:00:42Z,1466481642,101,41.7360181,44.6307192,1570.86,-8.3,5.3,62.8,593453,-18925.05,56.6
2016-06-21T04:00:43Z,1466481643,101,41.7384639,44.6316279,1588.9,-10.2,5.3,62.3,593636.12,-18803.15,56.1
2016-06-21T04:00:44Z,1466481644,101,41.7409034,44.6325519,1607.04,-10.1,5,61.9,593818.56,-18679.6,55.6
2016-06-21T04:00:45Z,1466481645,101,41.7433407,44.6334901,1624.48,-8.8,4.8,61.8,594000.62,-18554.49,55.6
