ISO time,Unix time,Id,Longitude,Latitude,Altitude,Roll,Pitch,Yaw,U,V,Heading
2023-05-12T08:05:01Z,1683878701,101,41.93718,41.9389843,1995.61,0,2.9,60.9,641662.06,-316312.5,54.9
2023-05-12T08:05:02Z,1683878702,101,41.9383304,41.9394531,1990.67,-0.1,4.6,60.9,641752.06,-316250.38,54.9
2023-05-12T08:05:03Z,1683878703,101,41.939516,41.9399366,1986.4,-0.1,5.5,60.9,641844.88,-316186.28,54.8
2023-05-12T08:05:04Z,1683878704,101,41.9407432,41.9404375,1983.79,-0.2,5.8,60.9,641940.81,-316119.88,54.8
2023-05-12T08:05:05Z,1683878705,101,41.9420204,41.9409599,1982.8,-0.2,5.7,60.9,642040.75,-316050.66,54.8
2023-05-12T08:05:06Z,1683878706,101,41.9433623,41.9415095,1983.17,-0.2,5.3,60.8,642145.69,-315977.84,54.8
2023-05-12T08:05:07Z,1683878707,101,41.9447492,41.9420784,1984.46,-0.3,4.9,60.8,642254.19,-315902.5,54.8
2023-05-12T08:05:08Z,1683878708,101,41.946202,41.9426751,1986.3,2.5,4.5,60.8,642367.75,-315823.47,54.8
2023-05-12T08:05:09Z,1683878709,101,41.9477222,41.9432956,1988.38,5.8,4,61.2,642486.69,-315741.22,55.1
2023-05-12T08:05:10Z,1683878710,101,41.9493125,41.9439347,1990.47,7.3,3.5,61.7,642611.19,-315656.28,55.6
2023-05-12T08:05:11Z,1683878711,101,41.9509707,41.9445891,1992.41,7.4,3.2,62.1,642741.12,-315569.03,56
2023-05-12T08:05:12Z,1683878712,101,41.9527073,41.9452621,1994.14,7.1,2.7,62.5,642877.38,-315479.06,56.5
2023-05-12T08:05:13Z,1683878713,101,41.9545222,41.9459533,1995.59,6.5,2.4,63,643019.94,-315386.34,56.9
2023-05-12T08:05:14Z,1683878714,101,41.956392,41.9466505,1996.73,4.3,2.1,63.8,643166.94,-315292.5,57.7
2023-05-12T08:05:15Z,1683878715,101,41.9583199,41.9473495,1997.5,2.1,1.9,64,643318.75,-315197.94,57.9
2023-05-12T08:05:16Z,1683878716,101,41.9603175,41.9480741,1998.11,1,1.6,63.9,643476,-315099.91,57.8
2023-05-12T08:05:17Z,1683878717,101,41.9623634,41.948818,1998.58,0.3,1.5,63.9,643637.12,-314999.31,57.8
2023-05-12T08:05:18Z,1683878718,101,41.9644922,41.9495934,1998.95,0,1.3,63.9,643804.62,-314894.47,57.8
2023-05-12T08:05:19Z,1683878719,101,41.966691,41.9503928,1999.24,5.6,1.1,64,643977.75,-314786.38,58
2023-05-12T08:05:20Z,1683878720,101,41.9689543,41.9512064,1999.46,7.3,1,64.4,644156.06,-314676.09,58.3
2023-05-12T08:05:21Z,1683878721,101,41.9712931,41.9520356,1999.64,7.4,0.9,64.7,644340.38,-314563.47,58.6
2023-05-12T08:05:22Z,1683878722,101,41.9737058,41.9528782,1999.76,7.1,0.7,65,644530.75,-314448.66,58.9
2023-05-12T08:05:23Z,1683878723,101,41.9762015,41.9537367,1999.86,13.7,0.7,65.4,644727.75,-314331.34,59.4
2023-05-12T08:05:24Z,1683878724,101,41.9787675,41.9545973,1999.95,16,0.6,66.1,644930.56,-314213.19,60
2023-05-12T08:05:25Z,1683878725,101,41.981406,41.9554544,2000.04,16.8,0.5,66.8,645139.44,-314094.78,60.7
2023-05-12T08:05:26Z,1683878726,101,41.9840907,41.9562975,2000.11,17.1,0.5,67.5,645352.31,-313977.5,61.4
2023-05-12T08:05:27Z,1683878727,101,41.9868322,41.9571292,2000.15,16.8,0.4,68.3,645570.06,-313861,62.2
2023-05-12T08:05:28Z,1683878728,101,41.989634,41.95795,2000.18,16.2,0.3,69,645792.81,-313745.16,62.9
2023-05-12T08:05:29Z,1683878729,101,41.9925134,41.9587656,2000.19,16,0.3,69.6,646022.19,-313629.22,63.5
