ISO time,Unix time,Id,Longitude,Latitude,Altitude,Roll,Pitch,Yaw,U,V,Heading
2023-05-12T08:05:01Z,1683878701,101,41.9373861,41.9385533,1995.83,0.2,5.1,91.5,641684.25,-316358.62,85.5
2023-05-12T08:05:02Z,1683878702,101,41.9387377,41.9385913,1992.47,0.5,5.9,91.6,641796,-316342.62,85.5
2023-05-12T08:05:03Z,1683878703,101,41.9401321,41.9386279,1990.11,0.9,6.2,91.6,641911.25,-316326.38,85.6
2023-05-12T08:05:04Z,1683878704,101,41.941567,41.9386617,1988.96,1.3,6,91.8,642029.94,-316310.09,85.7
2023-05-12T08:05:05Z,1683878705,101,41.9430715,41.9386921,1988.83,1.6,5.7,91.9,642154.5,-316293.59,85.8
2023-05-12T08:05:06Z,1683878706,101,41.9446232,41.938718,1989.43,1.8,5.2,92,642283,-316277.16,86
2023-05-12T08:05:07Z,1683878707,101,41.9462552,41.9387392,1990.51,1.3,4.6,92.3,642418.25,-316260.53,86.2
2023-05-12T08:05:08Z,1683878708,101,41.9479611,41.9387477,1991.8,1.6,4.1,93,642559.75,-316244.72,86.9
2023-05-12T08:05:09Z,1683878709,101,41.9497387,41.9387415,1993.15,1.2,3.7,93.5,642707.31,-316229.84,87.4
2023-05-12T08:05:10Z,1683878710,101,41.9516069,41.9387186,1994.42,1.5,3.2,94.1,642862.62,-316216.09,88.1
2023-05-12T08:05:11Z,1683878711,101,41.9535326,41.938674,1995.53,1.8,2.8,95,643023,-316204.22,88.9
2023-05-12T08:05:12Z,1683878712,101,41.9555291,41.9386167,1996.47,-7.9,2.5,94.8,643189.38,-316193.12,88.7
2023-05-12T08:05:13Z,1683878713,101,41.9576148,41.9385639,1997.29,-8.4,2.2,94.3,643363.12,-316180.75,88.3
2023-05-12T08:05:14Z,1683878714,101,41.9597792,41.9385194,1997.97,-8.7,1.9,93.8,643543.31,-316166.78,87.7
2023-05-12T08:05:15Z,1683878715,101,41.9620198,41.9384847,1998.52,-8.4,1.7,93.4,643729.69,-316151.06,87.3
2023-05-12T08:05:16Z,1683878716,101,41.9643326,41.9384592,1998.96,-7.4,1.5,92.9,643921.94,-316133.62,86.8
2023-05-12T08:05:17Z,1683878717,101,41.9667356,41.9384418,1999.28,-5.4,1.3,92.6,644121.62,-316114.53,86.5
2023-05-12T08:05:18Z,1683878718,101,41.9692049,41.9384286,1999.51,2.7,1.1,92.5,644326.69,-316094.38,86.5
2023-05-12T08:05:19Z,1683878719,101,41.9717372,41.9384098,1999.67,5.8,1,92.7,644537.12,-316074.31,86.6
2023-05-12T08:05:20Z,1683878720,101,41.974363,41.9383796,1999.79,7.2,0.9,93,644755.38,-316054.66,87
2023-05-12T08:05:21Z,1683878721,101,41.9770617,41.9383354,1999.88,7.7,0.7,93.5,644979.94,-316035.94,87.4
2023-05-12T08:05:22Z,1683878722,101,41.9798272,41.9382471,1999.54,5.5,0.5,95.1,645210.5,-316021.53,89.1
2023-05-12T08:05:23Z,1683878723,101,41.9826588,41.9381218,1999,2.7,0.4,95.5,645447,-316010.62,89.4
2023-05-12T08:05:24Z,1683878724,101,41.9855629,41.9379751,1998.56,2,0.4,96.1,645689.81,-316001.44,90
2023-05-12T08:05:25Z,1683878725,101,41.9885492,41.9378072,1998.28,-7.3,0.3,96.2,645939.62,-315993.91,90.1
2023-05-12T08:05:26Z,1683878726,101,41.9916005,41.9376436,1998.2,-15.7,0.3,95.7,646194.81,-315985.31,89.6
2023-05-12T08:05:27Z,1683878727,101,41.9947362,41.9374985,1998.3,-19.5,0.3,95,646456.75,-315973.94,88.9
2023-05-12T08:05:28Z,1683878728,101,41.9979425,41.9373799,1998.51,-19.8,0.2,94.1,646724.31,-315958.94,88
2023-05-12T08:05:29Z,1683878729,101,42.0012136,41.9372892,1998.75,-18.2,0.1,93.4,646996.88,-315940.28,87.3
2023-05-12T08:05:30Z,1683878730,101,42.0045581,41.9372241,1998.98,-18,0.1,92.8,647275.25,-315918.12,86.7
2023-05-12T08:05:31Z,1683878731,101,42.0079908,41.937184,1999.18,-16.3,0,92.1,647560.69,-315892.41,86
2023-05-12T08:05:32Z,1683878732,101,42.0114656,41.9371678,1999.34,-14.1,-0.1,91.6,647849.31,-315863.62,85.4
2023-05-12T08:05:33Z,1683878733,101,42.0150452,41.9371721,1999.47,-12.2,-0.2,91.2,648146.38,-315831.66,85.1
2023-05-12T08:05:34Z,1683878734,101,42.0186622,41.9371973,1999.48,-6.6,-0.3,90.6,648446.31,-315797.03,84.5
