ISO time,Unix time,Id,Longitude,Latitude,Altitude,Roll,Pitch,Yaw,U,V,Heading
2023-05-12T08:05:01Z,1683878701,101,41.9369338,41.9392183,1995.6,-0.1,2.9,42.3,641638.94,-316288.66,36.2
2023-05-12T08:05:02Z,1683878702,101,41.9378323,41.9399155,1990.68,-0.2,4.6,42.3,641705.31,-316203.31,36.2
2023-05-12T08:05:03Z,1683878703,101,41.9387624,41.9406391,1986.42,-0.4,5.5,42.2,641774.12,-316114.75,36.2
2023-05-12T08:05:04Z,1683878704,101,41.9397264,41.9413916,1983.79,-0.6,5.8,42.2,641845.31,-316022.69,36.1
2023-05-12T08:05:05Z,1683878705,101,41.940727,41.9421757,1982.81,-0.7,5.7,42.1,641919.19,-315926.78,36.1
2023-05-12T08:05:06Z,1683878706,101,41.9417647,41.9429926,1983.16,-0.8,5.3,42.1,641995.75,-315826.91,36
2023-05-12T08:05:07Z,1683878707,101,41.9428567,41.943856,1984.46,-0.8,4.9,42,642076.31,-315721.41,35.9
2023-05-12T08:05:08Z,1683878708,101,41.9439869,41.9447549,1986.31,0.1,4.5,41.8,642159.62,-315611.59,35.7
2023-05-12T08:05:09Z,1683878709,101,41.9451631,41.945701,1988.39,-0.5,4,41.5,642246.12,-315496.16,35.5
2023-05-12T08:05:10Z,1683878710,101,41.946376,41.9466857,1990.45,-0.6,3.5,41.3,642335.25,-315376.09,35.2
2023-05-12T08:05:11Z,1683878711,101,41.9476364,41.9477197,1992.39,-0.6,3.1,41,642427.75,-315250.16,35
2023-05-12T08:05:12Z,1683878712,101,41.9489345,41.9487983,1994.07,-0.7,2.7,40.7,642522.88,-315118.91,34.6
2023-05-12T08:05:13Z,1683878713,101,41.950283,41.9499257,1995.5,3.8,2.4,40.8,642621.62,-314981.81,34.7
2023-05-12T08:05:14Z,1683878714,101,41.9516905,41.9510968,1996.68,4.1,2,41,642724.69,-314839.31,34.9
2023-05-12T08:05:15Z,1683878715,101,41.9531485,41.9523025,1997.61,4.2,1.8,41.2,642831.56,-314692.53,35.1
2023-05-12T08:05:16Z,1683878716,101,41.9546578,41.9535426,1998.33,4.1,1.6,41.4,642942.25,-314541.47,35.4
2023-05-12T08:05:17Z,1683878717,101,41.9562377,41.9548326,1998.88,3.6,1.3,41.6,643058.31,-314384.25,35.6
2023-05-12T08:05:18Z,1683878718,101,41.9578564,41.9561464,1999.27,11,1.2,42,643177.19,-314224.06,35.9
2023-05-12T08:05:19Z,1683878719,101,41.9595502,41.9574997,1999.58,14.3,1.1,42.6,643301.88,-314058.81,36.5
2023-05-12T08:05:20Z,1683878720,101,41.9613308,41.95889,1999.81,15.8,1,43.3,643433.31,-313888.69,37.3
