ISO time,Unix time,Id,Longitude,Latitude,Altitude,Roll,Pitch,Yaw,U,V,Heading
2023-05-12T08:05:01Z,1683878701,101,41.9371009,41.9390742,1995.61,-0,2.9,54.2,641654.44,-316303.22,48.2
2023-05-12T08:05:02Z,1683878702,101,41.9381742,41.9396334,1990.67,-0.1,4.6,54.2,641737,-316231.69,48.1
2023-05-12T08:05:03Z,1683878703,101,41.9392856,41.9402134,1986.4,-0.2,5.5,54.2,641822.5,-316157.53,48.1
2023-05-12T08:05:04Z,1683878704,101,41.9404262,41.9408098,1983.78,-0.3,5.8,54.1,641910.19,-316081.25,48.1
2023-05-12T08:05:05Z,1683878705,101,41.9416185,41.9414348,1982.8,-0.4,5.7,54.1,642001.88,-316001.38,48.1
2023-05-12T08:05:06Z,1683878706,101,41.9428628,41.9420887,1983.17,-0.4,5.3,54.1,642097.5,-315917.81,48
2023-05-12T08:05:07Z,1683878707,101,41.9441647,41.9427748,1984.48,-0.5,4.9,54,642197.5,-315830.19,48
2023-05-12T08:05:08Z,1683878708,101,41.9455172,41.9434897,1986.31,-4.4,4.4,53.9,642301.38,-315738.91,47.8
2023-05-12T08:05:09Z,1683878709,101,41.9469242,41.9442421,1988.4,-7.8,4,53.5,642409.38,-315642.97,47.4
2023-05-12T08:05:10Z,1683878710,101,41.9483775,41.9450349,1990.49,-9.4,3.6,52.9,642520.69,-315542.16,46.8
2023-05-12T08:05:11Z,1683878711,101,41.9498837,41.9458753,1992.44,-9.5,3.1,52.2,642635.88,-315435.56,46.2
2023-05-12T08:05:12Z,1683878712,101,41.9514337,41.9467588,1994.17,-9,2.8,51.7,642754.19,-315323.81,45.6
2023-05-12T08:05:13Z,1683878713,101,41.9530498,41.9476982,1995.64,-7.8,2.4,51.2,642877.25,-315205.25,45.2
2023-05-12T08:05:14Z,1683878714,101,41.9547002,41.9486573,1996.93,-1.9,2.1,51.6,643003,-315084.19,45.5
2023-05-12T08:05:15Z,1683878715,101,41.9564114,41.9496506,1997.97,-1.2,1.9,51.5,643133.38,-314958.81,45.4
2023-05-12T08:05:16Z,1683878716,101,41.9581744,41.9506803,1998.73,-1,1.6,51.3,643267.69,-314828.94,45.2
2023-05-12T08:05:17Z,1683878717,101,41.9599988,41.9517537,1999.28,-0.7,1.4,51.1,643406.44,-314693.62,45
2023-05-12T08:05:18Z,1683878718,101,41.9618919,41.9528732,1999.64,8.2,1.2,51.2,643550.44,-314552.62,45.1
2023-05-12T08:05:19Z,1683878719,101,41.9638297,41.9540046,1999.9,16.5,1.1,51.8,643698,-314409.91,45.7
2023-05-12T08:05:20Z,1683878720,101,41.9658575,41.9551565,2000.1,19.8,1,52.7,643852.75,-314264.09,46.6
2023-05-12T08:05:21Z,1683878721,101,41.9679852,41.9563259,2000.26,19.8,0.9,53.7,644015.62,-314115.47,47.6
2023-05-12T08:05:22Z,1683878722,101,41.9701748,41.9574908,2000.37,20.4,0.8,54.6,644183.62,-313966.81,48.5
2023-05-12T08:05:23Z,1683878723,101,41.9724594,41.9586658,2000.45,22.5,0.7,55.6,644359.38,-313816.19,49.5
2023-05-12T08:05:24Z,1683878724,101,41.9748457,41.9598488,2000.51,21.5,0.6,56.6,644543.5,-313663.75,50.5
2023-05-12T08:05:25Z,1683878725,101,41.9772809,41.961015,2000.53,19,0.5,57.4,644731.88,-313512.78,51.4
2023-05-12T08:05:26Z,1683878726,101,41.9797641,41.9621677,2000.52,25.4,0.6,58.3,644924.31,-313362.88,52.2
2023-05-12T08:05:27Z,1683878727,101,41.9822908,41.9632908,2000.58,33.8,0.7,59.7,645120.81,-313215.84,53.6
2023-05-12T08:05:28Z,1683878728,101,41.9849176,41.9643881,2000.73,37.6,0.8,61.4,645325.88,-313070.84,55.3
2023-05-12T08:05:29Z,1683878729,101,41.9876084,41.9654348,2000.94,39.2,0.7,63.2,645536.81,-312930.88,57.1
2023-05-12T08:05:30Z,1683878730,101,41.990394,41.9664481,2001.04,9.2,0.1,64.3,645756,-312793.78,58.2
2023-05-12T08:05:31Z,1683878731,101,41.9932676,41.9674706,2000.82,-5.2,0,64.5,645982.38,-312654.88,58.4
2023-05-12T08:05:32Z,1683878732,101,41.9961784,41.9685141,2000.48,-13.4,0,64,646211.56,-312513.31,57.9
2023-05-12T08:05:33Z,1683878733,101,41.9990692,41.969573,2000.22,-16.8,0.1,63.5,646438.94,-312370.19,57.4
